MR_Sys_No,Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption,Rdg_Adj,ChngdMtr_Adj,ChngdMtr_Cons,MR_Status,Remarks,Emp_ID,Time_stamp,User_ID,midentity
361146,711100136,170382838,3/7/2019,4/7/2019,218,228,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973647
361147,711100137,170380638,3/7/2019,4/7/2019,258,267,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973648
361148,711100138,24064,3/7/2019,4/7/2019,134,148,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973649
361149,711100139,170382851,3/7/2019,4/7/2019,143,149,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973650
361150,711100140,170380637,3/7/2019,4/7/2019,228,239,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973651
361151,711100141,170382845,3/7/2019,4/7/2019,178,188,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973652
361152,711100142,170382881,3/7/2019,4/7/2019,156,164,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973653
361153,711100143,170382127,3/7/2019,4/7/2019,178,189,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973654
361154,711100144,170382160,3/7/2019,4/7/2019,234,246,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973655
361155,711100145,170382155,3/7/2019,4/7/2019,234,246,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973656
361156,711100146,170382165,3/7/2019,4/7/2019,143,149,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973657
361157,711100147,170382129,3/7/2019,4/7/2019,300,312,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973658
361158,711100148,170382844,3/7/2019,4/7/2019,210,218,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973659
361159,711100149,170382157,3/7/2019,4/7/2019,413,433,20,0,0,0,2,,0,4/12/19 11:33,WIN,1973660
361160,711100150,24066,3/7/2019,4/7/2019,150,155,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973661
361161,711100151,24062,3/7/2019,4/7/2019,148,154,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973662
361162,711100152,170382061,3/7/2019,4/7/2019,277,291,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973663
361163,711100153,170382011,3/7/2019,4/7/2019,251,266,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973664
361164,711100154,170382039,3/7/2019,4/7/2019,131,136,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973665
361165,711100155,24068,3/7/2019,4/7/2019,316,341,25,0,0,0,2,,0,4/12/19 11:33,WIN,1973666
361166,711100156,170382855,3/7/2019,4/7/2019,183,200,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973667
361167,711100157,170380977,3/7/2019,4/7/2019,215,225,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973668
361168,711100158,170382106,3/7/2019,4/7/2019,519,547,28,0,0,0,2,,0,4/12/19 11:33,WIN,1973669
361169,711100159,170382130,3/7/2019,4/7/2019,201,210,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973670
361170,711100160,170382852,3/7/2019,4/7/2019,169,177,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973671
361171,711100161,170382888,3/7/2019,4/7/2019,221,228,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973672
361172,711100162,170382886,3/7/2019,4/7/2019,380,395,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973673
361173,711100163,170381915,3/7/2019,4/7/2019,206,216,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973674
361174,711100164,170382884,3/7/2019,4/7/2019,253,264,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973675
361175,711100165,29274,3/7/2019,4/7/2019,233,245,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973676
361176,711100166,29221,3/7/2019,4/7/2019,133,141,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973677
361177,711100167,170382124,3/7/2019,4/7/2019,271,285,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973678
361178,711100168,170381274,3/7/2019,4/7/2019,354,379,25,0,0,0,2,,0,4/12/19 11:33,WIN,1973679
361179,711100169,170382128,3/7/2019,4/7/2019,315,331,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973680
361180,711100170,170382126,3/7/2019,4/7/2019,196,205,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973681
361181,711100171,29225,3/7/2019,4/7/2019,99,107,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973682
361182,711100172,170381275,3/7/2019,4/7/2019,177,187,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973683
361183,711100173,170381916,3/7/2019,4/7/2019,222,233,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973684
361184,711100174,170382874,3/7/2019,4/7/2019,238,249,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973685
361185,711100175,170382860,3/7/2019,4/7/2019,138,145,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973686
361186,711100176,29223,3/7/2019,4/7/2019,95,99,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973687
361187,711100177,29033,3/7/2019,4/7/2019,220,231,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973688
361188,711100178,29221,3/7/2019,4/7/2019,58,60,2,0,0,0,2,,0,4/12/19 11:33,WIN,1973689
361189,711100179,170382137,3/7/2019,4/7/2019,305,318,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973690
361190,711100180,29034,3/7/2019,4/7/2019,200,211,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973691
361191,711100181,29037,3/7/2019,4/7/2019,227,239,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973692
361192,711100182,29039,3/7/2019,4/7/2019,164,172,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973693
361193,711100183,29040,3/7/2019,4/7/2019,244,257,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973694
361194,711100184,29031,3/7/2019,4/7/2019,150,158,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973695
361195,711100185,170380979,3/7/2019,4/7/2019,185,193,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973696
361196,711100186,170382842,3/7/2019,4/7/2019,184,192,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973697
361197,711100187,170380630,3/7/2019,4/7/2019,198,205,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973698
361198,711100188,170380673,3/7/2019,4/7/2019,222,231,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973699
361199,711100189,170381911,3/7/2019,4/7/2019,282,288,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973700
361200,711100190,170382120,3/7/2019,4/7/2019,162,166,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973701
361201,711100191,170381912,3/7/2019,4/7/2019,58,59,1,0,0,0,2,,0,4/12/19 11:33,WIN,1973702
361202,711100192,24069,3/7/2019,4/7/2019,141,149,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973703
361203,711100193,170382139,3/7/2019,4/7/2019,289,305,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973704
361204,711100194,23570,3/7/2019,4/7/2019,126,133,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973705
361205,711100195,170382125,3/7/2019,4/7/2019,119,123,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973706
361206,711100196,23562,3/7/2019,4/7/2019,219,234,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973707
361207,711100197,23563,3/7/2019,4/7/2019,200,219,19,0,0,0,2,,0,4/12/19 11:33,WIN,1973708
361208,711100198,170380944,3/7/2019,4/7/2019,201,209,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973709
361209,711100199,170382017,3/7/2019,4/7/2019,209,222,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973710
361210,711100200,23561,3/7/2019,4/7/2019,188,197,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973711
361211,711100201,170382847,3/7/2019,4/7/2019,223,234,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973712
361212,711100202,170382843,3/7/2019,4/7/2019,262,275,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973713
361213,711100203,26221,3/7/2019,4/7/2019,329,348,19,0,0,0,2,,0,4/12/19 11:33,WIN,1973714
361214,711100204,28744,3/7/2019,4/7/2019,213,224,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973715
361215,711100205,26229,3/7/2019,4/7/2019,145,153,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973716
361216,711100206,26228,3/7/2019,4/7/2019,222,238,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973717
361217,711100207,26227,3/7/2019,4/7/2019,189,199,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973718
361218,711100208,26223,3/7/2019,4/7/2019,154,156,2,0,0,0,2,,0,4/12/19 11:33,WIN,1973719
361219,711100209,30953,3/7/2019,4/7/2019,290,307,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973720
361220,711100210,30960,3/7/2019,4/7/2019,298,318,20,0,0,0,2,,0,4/12/19 11:33,WIN,1973721
361221,711100211,28796,3/7/2019,4/7/2019,63,65,2,0,0,0,2,,0,4/12/19 11:33,WIN,1973722
361222,711100212,28794,3/7/2019,4/7/2019,302,321,19,0,0,0,2,,0,4/12/19 11:33,WIN,1973723
361223,711100213,28749,3/7/2019,4/7/2019,334,372,38,0,0,0,2,,0,4/12/19 11:33,WIN,1973724
361224,711100214,25240,3/7/2019,4/7/2019,429,444,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973725
361225,711100215,28741,3/7/2019,4/7/2019,253,269,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973726
361226,711100216,28742,3/7/2019,4/7/2019,163,172,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973727
361227,711100217,30972,3/7/2019,4/7/2019,337,354,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973728
361228,711100218,30973,3/7/2019,4/7/2019,237,256,19,0,0,0,2,,0,4/12/19 11:33,WIN,1973729
361229,711100219,28750,3/7/2019,4/7/2019,287,294,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973730
361230,711100220,28743,3/7/2019,4/7/2019,346,361,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973731
361231,711100221,30971,3/7/2019,4/7/2019,106,113,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973732
361232,711100222,28798,3/7/2019,4/7/2019,139,147,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973733
361233,711100223,26271,3/7/2019,4/7/2019,149,157,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973734
361234,711100224,25881,3/7/2019,4/7/2019,276,289,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973735
361235,711100225,28745,3/7/2019,4/7/2019,92,94,2,0,0,0,2,,0,4/12/19 11:33,WIN,1973736
361236,711100226,28885,3/7/2019,4/7/2019,111,117,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973737
361237,711100227,28791,3/7/2019,4/7/2019,114,121,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973738
361238,711100228,28234,3/7/2019,4/7/2019,337,354,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973739
361239,711100229,30469,3/7/2019,4/7/2019,228,235,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973740
361240,711100230,30465,3/7/2019,4/7/2019,367,384,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973741
361241,711100231,30467,3/7/2019,4/7/2019,283,295,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973742
361242,711100232,30466,3/7/2019,4/7/2019,111,118,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973743
361243,711100233,30470,3/7/2019,4/7/2019,181,188,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973744
361244,711100234,30979,3/7/2019,4/7/2019,177,181,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973745
361245,711100235,28887,3/7/2019,4/7/2019,165,170,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973746
361246,711100236,25888,3/7/2019,4/7/2019,81,82,1,0,0,0,2,,0,4/12/19 11:33,WIN,1973747
361247,711100237,29151,3/7/2019,4/7/2019,321,327,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973748
361248,711100238,29152,3/7/2019,4/7/2019,87,90,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973749
361249,711100239,29155,3/7/2019,4/7/2019,184,192,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973750
361250,711100240,25886,3/7/2019,4/7/2019,222,226,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973751
361251,711100241,2932,3/7/2019,4/7/2019,251,262,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973752
361252,711100242,25551,3/7/2019,4/7/2019,204,215,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973753
361253,711100243,25559,3/7/2019,4/7/2019,73,76,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973754
361254,711100244,25556,3/7/2019,4/7/2019,202,211,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973755
361255,711100245,25554,3/7/2019,4/7/2019,185,199,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973756
361256,711100246,28390,3/7/2019,4/7/2019,207,215,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973757
361257,711100247,25553,3/7/2019,4/7/2019,465,492,27,0,0,0,2,,0,4/12/19 11:33,WIN,1973758
361258,711100248,255560,3/7/2019,4/7/2019,141,148,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973759
361259,711100249,028389-1,3/7/2019,4/7/2019,164,175,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973760
361260,711100250,28381,3/7/2019,4/7/2019,189,197,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973761
361261,711100251,28386,3/7/2019,4/7/2019,132,140,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973762
361262,711100252,28385,3/7/2019,4/7/2019,107,119,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973763
361263,711100253,25484,3/7/2019,4/7/2019,72,76,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973764
361265,711100255,25487,3/7/2019,4/7/2019,166,173,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973766
361266,711100256,26260,3/7/2019,4/7/2019,186,197,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973767
361267,711100257,25486,3/7/2019,4/7/2019,146,152,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973768
361268,711100258,25488,3/7/2019,4/7/2019,217,237,20,0,0,0,2,,0,4/12/19 11:33,WIN,1973769
361269,711100259,30978,3/7/2019,4/7/2019,192,203,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973770
361270,711100260,30980,3/7/2019,4/7/2019,206,215,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973771
361271,711100261,30974,3/7/2019,4/7/2019,182,192,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973772
361272,711100262,26259,3/7/2019,4/7/2019,167,176,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973773
361273,711100263,26257,3/7/2019,4/7/2019,171,185,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973774
361274,711100264,26250,3/7/2019,4/7/2019,341,365,24,0,0,0,2,,0,4/12/19 11:33,WIN,1973775
361275,711100265,30976,3/7/2019,4/7/2019,125,129,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973776
361276,711100266,26252,3/7/2019,4/7/2019,283,293,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973777
361277,711100267,26253,3/7/2019,4/7/2019,106,112,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973778
361278,711100268,26254,3/7/2019,4/7/2019,159,162,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973779
361279,711100269,26255,3/7/2019,4/7/2019,149,159,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973780
361280,711100270,26771,3/7/2019,4/7/2019,350,367,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973781
361281,711100271,25489,3/7/2019,4/7/2019,197,206,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973782
361282,711100272,26251,3/7/2019,4/7/2019,154,165,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973783
361283,711100273,26776,3/7/2019,4/7/2019,202,213,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973784
361284,711100274,26772,3/7/2019,4/7/2019,177,187,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973785
361285,711100275,26778,3/7/2019,4/7/2019,158,168,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973786
361286,711100276,26773,3/7/2019,4/7/2019,235,245,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973787
361287,711100277,26777,3/7/2019,4/7/2019,188,197,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973788
361288,711100278,26780,3/7/2019,4/7/2019,122,129,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973789
361289,711100279,26774,3/7/2019,4/7/2019,201,217,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973790
361290,711100280,26258,3/7/2019,4/7/2019,139,147,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973791
361291,711100281,26779,3/7/2019,4/7/2019,193,204,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973792
361292,711100282,26775,3/7/2019,4/7/2019,138,149,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973793
361293,711100283,26274,3/7/2019,4/7/2019,164,172,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973794
361294,711100284,26275,3/7/2019,4/7/2019,226,239,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973795
361295,711100285,26277,3/7/2019,4/7/2019,269,277,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973796
361296,711100286,26276,3/7/2019,4/7/2019,162,168,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973797
361297,711100287,30463,3/7/2019,4/7/2019,142,148,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973798
361298,711100288,26278,3/7/2019,4/7/2019,171,174,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973799
361299,711100289,26279,3/7/2019,4/7/2019,273,291,18,0,0,0,2,,0,4/12/19 11:33,WIN,1973800
361300,711100290,26280,3/7/2019,4/7/2019,122,129,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973801
361301,711100291,26222,3/7/2019,4/7/2019,108,116,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973802
361302,711100292,30462,3/7/2019,4/7/2019,149,160,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973803
361303,711100293,24061,3/7/2019,4/7/2019,144,151,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973804
361304,711100294,24067,3/7/2019,4/7/2019,169,180,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973805
361305,711100295,29226,3/7/2019,4/7/2019,243,257,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973806
361306,711100297,29230,3/7/2019,4/7/2019,171,180,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973807
361307,711100298,29224,3/7/2019,4/7/2019,164,179,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973808
361308,711100299,29035,3/7/2019,4/7/2019,191,207,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973809
361309,711100300,29222,3/7/2019,4/7/2019,177,184,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973810
361310,711100301,29032,3/7/2019,4/7/2019,133,140,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973811
361311,711100302,29036,3/7/2019,4/7/2019,186,194,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973812
361312,711100303,29038,3/7/2019,4/7/2019,28,31,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973813
361313,711100304,24070,3/7/2019,4/7/2019,217,222,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973814
361314,711100305,23569,3/7/2019,4/7/2019,173,185,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973815
361315,711100306,23568,3/7/2019,4/7/2019,134,137,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973816
361316,711100307,711100307,3/7/2019,4/7/2019,174,197,23,0,0,0,2,,0,4/12/19 11:33,WIN,1973817
361317,711100308,30977,3/7/2019,4/7/2019,71,74,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973818
361318,711100309,23567,3/7/2019,4/7/2019,222,241,19,0,0,0,2,,0,4/12/19 11:33,WIN,1973819
361319,711100310,23565,3/7/2019,4/7/2019,185,196,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973820
361320,711100311,23564,3/7/2019,4/7/2019,163,174,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973821
361321,711100312,30951,3/7/2019,4/7/2019,136,140,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973822
361322,711100313,25239,3/7/2019,4/7/2019,112,117,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973823
361323,711100314,25239,3/7/2019,4/7/2019,352,370,18,0,0,0,2,,0,4/12/19 11:33,WIN,1973824
361324,711100315,27348,3/7/2019,4/7/2019,213,225,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973825
361325,711100316,27349,3/7/2019,4/7/2019,152,162,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973826
361326,711100318,29154,3/7/2019,4/7/2019,223,240,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973827
361327,711100319,28266,3/7/2019,4/7/2019,144,152,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973828
361328,711100320,28746,3/7/2019,4/7/2019,217,225,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973829
361329,711100321,29804,3/7/2019,4/7/2019,74,78,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973830
361330,711100322,28331,3/7/2019,4/7/2019,193,206,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973831
361331,711100323,29803,3/7/2019,4/7/2019,264,280,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973832
361332,711100324,27347,3/7/2019,4/7/2019,199,211,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973833
361333,711100325,28261,3/7/2019,4/7/2019,105,110,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973834
361334,711100326,30399,3/7/2019,4/7/2019,147,155,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973835
361335,711100327,27346,3/7/2019,4/7/2019,86,91,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973836
361336,711100328,30398,3/7/2019,4/7/2019,227,237,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973837
361337,711100329,30400,3/7/2019,4/7/2019,223,238,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973838
361338,711100330,28265,3/7/2019,4/7/2019,320,340,20,0,0,0,2,,0,4/12/19 11:33,WIN,1973839
361339,711100331,30394,3/7/2019,4/7/2019,298,312,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973840
361340,711100332,30397,3/7/2019,4/7/2019,185,198,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973841
361341,711100333,28747,3/7/2019,4/7/2019,123,133,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973842
361342,711100334,27345,3/7/2019,4/7/2019,185,195,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973843
361343,711100335,28270,3/7/2019,4/7/2019,186,193,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973844
361344,711100336,28748,3/7/2019,4/7/2019,237,255,18,0,0,0,2,,0,4/12/19 11:33,WIN,1973845
361345,711100337,30393,3/7/2019,4/7/2019,148,155,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973846
361346,711100338,28269,3/7/2019,4/7/2019,144,148,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973847
361347,711100339,27350,3/7/2019,4/7/2019,188,199,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973848
361348,711100340,27341,3/7/2019,4/7/2019,257,271,14,0,0,0,2,,0,4/12/19 11:33,WIN,1973849
361349,711100341,27344,3/7/2019,4/7/2019,183,198,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973850
361350,711100342,27343,3/7/2019,4/7/2019,213,230,17,0,0,0,2,,0,4/12/19 11:33,WIN,1973851
361351,711100343,30395,3/7/2019,4/7/2019,152,167,15,0,0,0,2,,0,4/12/19 11:33,WIN,1973852
361352,711100344,30392,3/7/2019,4/7/2019,135,142,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973853
361353,711100345,30391,3/7/2019,4/7/2019,135,140,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973854
361354,711100346,28263,3/7/2019,4/7/2019,87,93,6,0,0,0,2,,0,4/12/19 11:33,WIN,1973855
361355,711100347,28264,3/7/2019,4/7/2019,132,140,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973856
361356,711100348,28268,3/7/2019,4/7/2019,117,121,4,0,0,0,2,,0,4/12/19 11:33,WIN,1973857
361357,711100349,28267,3/7/2019,4/7/2019,307,328,21,0,0,0,2,,0,4/12/19 11:33,WIN,1973858
361358,711100350,28262,3/7/2019,4/7/2019,205,214,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973859
361359,711100351,30396,3/7/2019,4/7/2019,113,121,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973860
361360,711100352,27343,3/7/2019,4/7/2019,185,194,9,0,0,0,2,,0,4/12/19 11:33,WIN,1973861
361361,711100354,44667,3/7/2019,4/7/2019,148,168,20,0,0,0,2,,0,4/12/19 11:33,WIN,1973862
361362,711100355,44668,3/7/2019,4/7/2019,261,272,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973863
361363,711100356,29808,3/7/2019,4/7/2019,228,236,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973864
361364,711100358,29809,3/7/2019,4/7/2019,245,258,13,0,0,0,2,,0,4/12/19 11:33,WIN,1973865
361365,711100359,29806,3/7/2019,4/7/2019,168,179,11,0,0,0,2,,0,4/12/19 11:33,WIN,1973866
361366,711100360,43386,3/7/2019,4/7/2019,296,318,22,0,0,0,2,,0,4/12/19 11:33,WIN,1973867
361367,711100362,43381,3/7/2019,4/7/2019,104,112,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973868
361368,711100363,16131498,3/7/2019,4/7/2019,118,126,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973869
361369,711100364,44804,3/7/2019,4/7/2019,101,117,16,0,0,0,2,,0,4/12/19 11:33,WIN,1973870
361370,711100365,418678,3/7/2019,4/7/2019,273,291,18,0,0,0,2,,0,4/12/19 11:33,WIN,1973871
361371,711100366,160540505,3/7/2019,4/7/2019,140,148,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973872
361372,711100367,44301,3/7/2019,4/7/2019,234,254,20,0,0,0,2,,0,4/12/19 11:33,WIN,1973873
361373,711100368,43380,3/7/2019,4/7/2019,118,123,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973874
361374,711100369,44308,3/7/2019,4/7/2019,134,146,12,0,0,0,2,,0,4/12/19 11:33,WIN,1973875
361375,711100370,43385,3/7/2019,4/7/2019,147,154,7,0,0,0,2,,0,4/12/19 11:33,WIN,1973876
361376,711100371,44308,3/7/2019,4/7/2019,176,184,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973877
361377,711100372,028386-1,3/7/2019,4/7/2019,113,121,8,0,0,0,2,,0,4/12/19 11:33,WIN,1973878
361378,711100373,44665,3/7/2019,4/7/2019,81,86,5,0,0,0,2,,0,4/12/19 11:33,WIN,1973879
361379,711100374,43379,3/7/2019,4/7/2019,67,70,3,0,0,0,2,,0,4/12/19 11:33,WIN,1973880
361380,711100375,903478,3/7/2019,4/7/2019,219,229,10,0,0,0,2,,0,4/12/19 11:33,WIN,1973881
