MR_Sys_No,Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption,Rdg_Adj,ChngdMtr_Adj,ChngdMtr_Cons,MR_Status,Remarks,Emp_ID,Time_stamp,User_ID,midentity
358808,211206010,ED-18-15-09784,3/2/2019,4/2/2019,8,17,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971309
358809,211206080,17NB042850,3/2/2019,4/2/2019,125,134,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971310
358810,211206170,19601873,3/2/2019,4/2/2019,407,413,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971311
358811,211206180,17NB044837,3/2/2019,4/2/2019,164,170,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971312
358812,211206210,ED-18-15-09524,3/2/2019,4/2/2019,20,40,20,0,0,0,2,,0,4/3/19 16:49,WIN,1971313
358813,211206240,17NB042849,3/2/2019,4/2/2019,340,362,22,0,0,0,2,,0,4/3/19 16:49,WIN,1971314
358814,211206260,17NB044835,3/2/2019,4/2/2019,256,270,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971315
358815,211206290,150913709,3/2/2019,4/2/2019,636,658,22,0,0,0,2,,0,4/3/19 16:49,WIN,1971316
358816,211206300,17NB044838,3/2/2019,4/2/2019,131,137,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971317
358817,211206330,ED-18-15-09813,3/2/2019,4/2/2019,11,18,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971318
358818,211206340,17NB044834,3/2/2019,4/2/2019,196,204,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971319
358819,211206350,17NB044836,3/2/2019,4/2/2019,164,176,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971320
358820,211206380,1106031,3/2/2019,4/2/2019,10,24,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971321
358821,211206390,031941-18,3/2/2019,4/2/2019,39,45,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971322
358822,211206400,ED-18-15-09783,3/2/2019,4/2/2019,11,23,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971323
358823,211206410,17NB044830,3/2/2019,4/2/2019,187,208,21,0,0,0,2,,0,4/3/19 16:49,WIN,1971324
358824,211206420,17NB044832,3/2/2019,4/2/2019,171,237,66,0,0,0,2,,0,4/3/19 16:49,WIN,1971325
358825,211206430,ED-18-15-10386,3/2/2019,4/2/2019,16,26,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971326
358826,211206440,17NB044833,3/2/2019,4/2/2019,217,232,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971327
358827,211206470,812206,3/2/2019,4/2/2019,836,843,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971328
358828,211206480,17NB044029,3/2/2019,4/2/2019,231,251,20,0,0,0,2,,0,4/3/19 16:49,WIN,1971329
358829,211206510,ED-18-15-10123,3/2/2019,4/2/2019,16,27,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971330
358830,211206511,80801998,3/2/2019,4/2/2019,559,570,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971331
358831,211206513,17NB044831,3/2/2019,4/2/2019,386,413,27,0,0,0,2,,0,4/3/19 16:49,WIN,1971332
358832,211206520,17NB043412,3/2/2019,4/2/2019,167,174,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971333
358833,211206530,140105069,3/2/2019,4/2/2019,590,597,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971334
358834,211206540,ED-18-15-10268,3/2/2019,4/2/2019,14,23,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971335
358835,211206550,ED-18-15-10134,3/2/2019,4/2/2019,15,27,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971336
358836,211206560,17NB043409,3/2/2019,4/2/2019,150,161,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971337
358837,211206570,17NB043417,3/2/2019,4/2/2019,44,47,3,0,0,0,2,,0,4/3/19 16:49,WIN,1971338
358838,211206590,17NB043415,3/2/2019,4/2/2019,237,254,17,0,0,0,2,,0,4/3/19 16:49,WIN,1971339
358839,211206600,22544,3/2/2019,4/2/2019,292,302,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971340
358840,211206610,17NB043413,3/2/2019,4/2/2019,214,228,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971341
358841,211206620,17NB043418,3/2/2019,4/2/2019,141,150,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971342
358842,211206630,160651236,3/2/2019,4/2/2019,338,348,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971343
358843,211206631,100416536,3/2/2019,4/2/2019,309,326,17,0,0,0,2,,0,4/3/19 16:49,WIN,1971344
358844,211206640,21209547,3/2/2019,4/2/2019,513,518,5,0,0,0,2,,0,4/3/19 16:49,WIN,1971345
358845,211206660,17NB043416,3/2/2019,4/2/2019,237,253,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971346
358846,211206670,ED-18-15-10014,3/2/2019,4/2/2019,37,67,30,0,0,0,2,,0,4/3/19 16:49,WIN,1971347
358847,211206680,17NB043411,3/2/2019,4/2/2019,238,250,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971348
358848,211206700,17NB044391,3/2/2019,4/2/2019,212,234,22,0,0,0,2,,0,4/3/19 16:49,WIN,1971349
358849,211206720,ED-18-15-10135,3/2/2019,4/2/2019,3,18,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971350
358850,211206740,140106486,3/2/2019,4/2/2019,967,993,26,0,0,0,2,,0,4/3/19 16:49,WIN,1971351
358851,211206744,17NB043414,3/2/2019,4/2/2019,91,102,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971352
358852,211206750,18NB049281,3/2/2019,4/2/2019,93,105,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971353
358854,211206770,17NB044390,3/2/2019,4/2/2019,161,173,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971355
358855,211206780,ED-18-15-09816,3/2/2019,4/2/2019,13,25,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971356
358856,211206781,ED-18-15-09923,3/2/2019,4/2/2019,5,28,23,0,0,0,2,,0,4/3/19 16:49,WIN,1971357
358857,211206790,2011-1101906,3/2/2019,4/2/2019,737,743,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971358
358858,211206810,101023840,3/2/2019,4/2/2019,4,18,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971359
358859,211206820,17NB044393,3/2/2019,4/2/2019,182,207,25,0,0,0,2,,0,4/3/19 16:49,WIN,1971360
358860,211206831,160650451,3/2/2019,4/2/2019,196,201,5,0,0,0,2,,0,4/3/19 16:49,WIN,1971361
358862,211206851,17NB044389,3/2/2019,4/2/2019,207,222,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971363
358863,211206860,101501208,3/2/2019,4/2/2019,507,527,20,0,0,0,2,,0,4/3/19 16:49,WIN,1971364
358864,211206863,17NB044398,3/2/2019,4/2/2019,78,84,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971365
359126,211206864,ED-18-15-10387,3/3/2019,4/3/2019,4,26,22,0,0,0,2,,0,4/5/19 9:16,WIN,1971627
358865,211206870,17NB044396,3/2/2019,4/2/2019,258,278,20,0,0,0,2,,0,4/3/19 16:49,WIN,1971366
358868,211206881,ED-18-15-09811,3/2/2019,4/2/2019,16,31,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971369
358869,211206882,ED-18-15-09808,3/2/2019,4/2/2019,9,15,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971370
358870,211206883,ED-18-15-09812,3/2/2019,4/2/2019,11,17,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971371
358871,211206940,ED-18-15-09821,3/2/2019,4/2/2019,20,36,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971372
359127,211207020,80802017,3/3/2019,4/3/2019,841,845,4,0,0,0,2,,0,4/5/19 9:16,WIN,1971628
358872,211207030,2142,3/2/2019,4/2/2019,409,422,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971373
358873,211207050,80801966,3/2/2019,4/2/2019,1145,1155,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971374
358874,211207060,80801927,3/2/2019,4/2/2019,2,12,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971375
358875,211207081,140105011,3/2/2019,4/2/2019,754,768,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971376
358485,211207090,ED-18-15-10256,3/1/2019,4/1/2019,18,32,14,0,0,0,2,,0,4/2/19 13:02,WIN,1970986
358876,211207100,600105,3/2/2019,4/2/2019,801,813,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971377
358877,211207110,ED-18-15-10393,3/2/2019,4/2/2019,18,32,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971378
358878,211207120,ED-18-15-09518,3/2/2019,4/2/2019,32,56,24,0,0,0,2,,0,4/3/19 16:49,WIN,1971379
358879,211207130,4252701,3/2/2019,4/2/2019,264,279,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971380
358880,211207150,80378796,3/2/2019,4/2/2019,858,865,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971381
358881,211207170,10726008,3/2/2019,4/2/2019,660,664,4,0,0,0,2,,0,4/3/19 16:49,WIN,1971382
358882,211207180,150904633,3/2/2019,4/2/2019,532,548,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971383
358883,211207190,703019892,3/2/2019,4/2/2019,1537,1552,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971384
359128,211207230,ED-18-15-10090,3/3/2019,4/3/2019,13,23,10,0,0,0,2,,0,4/5/19 9:16,WIN,1971629
358884,211207240,150913673,3/2/2019,4/2/2019,483,499,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971385
358885,211207250,ED-18-15-10359,3/2/2019,4/2/2019,17,28,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971386
358887,211207270,17NB033899,3/2/2019,4/2/2019,208,220,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971388
358888,211207280,101023640,3/2/2019,4/2/2019,862,873,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971389
358889,211207290,17NB043955,3/2/2019,4/2/2019,292,328,36,0,0,0,2,,0,4/3/19 16:49,WIN,1971390
358890,211207310,ED-18-15-09925,3/2/2019,4/2/2019,29,51,22,0,0,0,2,,0,4/3/19 16:49,WIN,1971391
358891,211207320,1509046,3/2/2019,4/2/2019,584,595,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971392
358486,211207350,ED-18-15-01525,3/1/2019,4/1/2019,14,24,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970987
358892,211207360,150200553,3/2/2019,4/2/2019,483,498,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971393
358893,211207370,1739,3/2/2019,4/2/2019,84,92,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971394
358894,211207380,ED-18-15-10394,3/2/2019,4/2/2019,13,26,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971395
358895,211207390,100418790,3/2/2019,4/2/2019,21,32,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971396
358896,211207400,100313057,3/2/2019,4/2/2019,1013,1024,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971397
358897,211207410,ED-18-15-09562,3/2/2019,4/2/2019,1294,1298,4,0,0,0,2,,0,4/3/19 16:49,WIN,1971398
358898,211207420,1108072,3/2/2019,4/2/2019,761,772,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971399
358899,211207430,17NB044315,3/2/2019,4/2/2019,220,237,17,0,0,0,2,,0,4/3/19 16:49,WIN,1971400
358900,211207440,45846,3/2/2019,4/2/2019,669,684,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971401
358901,211207450,1956,3/2/2019,4/2/2019,1234,1244,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971402
358902,211207470,100418560,3/2/2019,4/2/2019,810,817,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971403
358903,211207500,ED-18-15-09522,3/2/2019,4/2/2019,14,25,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971404
358904,211207510,ED-18-15-09552,3/2/2019,4/2/2019,13,23,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971405
358905,211207520,17nb044223,3/2/2019,4/2/2019,103,122,19,0,0,0,2,,0,4/3/19 16:49,WIN,1971406
358906,211207530,ED-18-15-09862,3/2/2019,4/2/2019,20,36,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971407
359118,211207540,ED-18-15-01457,2/2/2013,4/2/2019,0,7,7,0,0,0,2,,0,4/4/19 16:26,WIN,1971619
358907,211207550,ED-18-15-10121,3/2/2019,4/2/2019,32,60,28,0,0,0,2,,0,4/3/19 16:49,WIN,1971408
358908,211207580,ED-18-15-09556,3/2/2019,4/2/2019,19,36,17,0,0,0,2,,0,4/3/19 16:49,WIN,1971409
358909,211207590,101023505,3/2/2019,4/2/2019,708,717,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971410
358910,211207610,101021934,3/2/2019,4/2/2019,682,695,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971411
358911,211207630,1102002,3/2/2019,4/2/2019,15,24,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971412
358912,211207650,80801972,3/2/2019,4/2/2019,1620,1636,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971413
360103,211207670,ED-18-15-09509,3/5/2019,4/5/2019,13,25,12,0,0,0,2,,0,4/8/19 17:16,WIN,1972604
358913,211207680,ED-18-15-10425,3/2/2019,4/2/2019,14,23,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971414
358914,211207681,ED-18-15-10129,3/2/2019,4/2/2019,31,54,23,0,0,0,2,,0,4/3/19 16:49,WIN,1971415
358487,211207682,ED-18-15-10138,3/1/2019,4/1/2019,28,50,22,0,0,0,2,,0,4/2/19 13:02,WIN,1970988
358488,211207683,ED-18-15-09887,3/1/2019,4/1/2019,27,52,25,0,0,0,2,,0,4/2/19 13:02,WIN,1970989
358490,211207685,ED-18-15-09894,3/1/2019,4/1/2019,20,38,18,0,0,0,2,,0,4/2/19 13:02,WIN,1970991
358491,211207686,970,3/1/2019,4/1/2019,0,10,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970992
358492,211207687,2413,3/1/2019,4/1/2019,13,21,8,0,0,0,2,,0,4/2/19 13:02,WIN,1970993
358493,211207688,2500,3/1/2019,4/1/2019,871,888,17,0,0,0,2,,0,4/2/19 13:02,WIN,1970994
358494,211207691,2352,3/1/2019,4/1/2019,969,982,13,0,0,0,2,,0,4/2/19 13:02,WIN,1970995
358495,211207692,70904082,3/1/2019,4/1/2019,64,74,10,0,0,0,2,,0,4/2/19 13:02,WIN,1970996
358915,211207701,1166,3/2/2019,4/2/2019,969,983,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971416
358916,211207702,ED-18-15-10013,3/2/2019,4/2/2019,9,17,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971417
358917,211207703,ED-18-15-09520,3/2/2019,4/2/2019,12,25,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971418
358918,211207704,ED-18-15-10284,3/2/2019,4/2/2019,34,57,23,0,0,0,2,,0,4/3/19 16:49,WIN,1971419
358919,211207705,11-01171,3/2/2019,4/2/2019,1453,1468,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971420
358920,211207706,150903295,3/2/2019,4/2/2019,429,444,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971421
358921,211207707,17NB044316,3/2/2019,4/2/2019,215,228,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971422
358922,211207708,ED-18-15-09511,3/2/2019,4/2/2019,10,18,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971423
358923,211207710,2341,3/2/2019,4/2/2019,634,642,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971424
358924,211207711,ED-18-15-09508,3/2/2019,4/2/2019,11,21,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971425
358925,211207712,ED-18-15-10203,3/2/2019,4/2/2019,20,36,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971426
358926,211207713,140106377,3/2/2019,4/2/2019,724,735,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971427
358927,211207714,ED-18-15-09779,3/2/2019,4/2/2019,15,26,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971428
358929,211207716,1102609,3/2/2019,4/2/2019,589,595,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971430
358930,211207717,ED-18-15-09507,3/2/2019,4/2/2019,18,37,19,0,0,0,2,,0,4/3/19 16:49,WIN,1971431
358931,211207718,1101604,3/2/2019,4/2/2019,790,801,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971432
358932,211207719,150202892,3/2/2019,4/2/2019,441,454,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971433
358933,211207720,1002744,3/2/2019,4/2/2019,1060,1083,23,0,0,0,2,,0,4/3/19 16:49,WIN,1971434
358934,211207721,ED-18-15-09665,3/2/2019,4/2/2019,19,35,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971435
358935,211207722,ED-18-15-09506,3/2/2019,4/2/2019,20,35,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971436
358936,211207724,1101767,3/2/2019,4/2/2019,433,443,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971437
358937,211207725,1101053,3/2/2019,4/2/2019,640,647,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971438
358938,211207726,17NB044309,3/2/2019,4/2/2019,339,362,23,0,0,0,2,,0,4/3/19 16:49,WIN,1971439
358939,211207727,1001652,3/2/2019,4/2/2019,896,910,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971440
358940,211207729,17NB043410,3/2/2019,4/2/2019,443,469,26,0,0,0,2,,0,4/3/19 16:49,WIN,1971441
358941,211207730,1002512,3/2/2019,4/2/2019,893,910,17,0,0,0,2,,0,4/3/19 16:49,WIN,1971442
360104,211207731,1101884,3/5/2019,4/5/2019,9,23,14,0,0,0,2,,0,4/8/19 17:16,WIN,1972605
358942,211207732,ED-18-15-09705,3/2/2019,4/2/2019,42,71,29,0,0,0,2,,0,4/3/19 16:49,WIN,1971443
358943,211207733,1101606,3/2/2019,4/2/2019,809,825,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971444
358944,211207734,1102541,3/2/2019,4/2/2019,661,677,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971445
358945,211207735,1102468,3/2/2019,4/2/2019,529,533,4,0,0,0,2,,0,4/3/19 16:49,WIN,1971446
359129,211207736,1101650,3/3/2019,4/3/2019,0,29,29,0,0,0,2,,0,4/5/19 9:16,WIN,1971630
358946,211207738,1101998,3/2/2019,4/2/2019,1126,1142,16,0,0,0,2,,0,4/3/19 16:49,WIN,1971447
358947,211207739,ED-18-15-10122,3/2/2019,4/2/2019,7,15,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971448
358948,211207740,1000081,3/2/2019,4/2/2019,725,739,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971449
358949,211207742,49995,3/2/2019,4/2/2019,488,492,4,0,0,0,2,,0,4/3/19 16:49,WIN,1971450
358950,211207743,45156,3/2/2019,4/2/2019,0,11,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971451
358951,211207744,ED-18-15-10392,3/2/2019,4/2/2019,16,23,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971452
358952,211207745,14253,3/2/2019,4/2/2019,552,561,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971453
358953,211207746,ED-18-15-10419,3/2/2019,4/2/2019,8,18,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971454
358954,211207747,153,3/2/2019,4/2/2019,663,692,29,0,0,0,2,,0,4/3/19 16:49,WIN,1971455
359117,211207748,12754,12/2/2018,4/2/2019,804,832,28,0,0,0,2,,0,4/4/19 15:17,WIN,1971618
358955,211207750,130325097,3/2/2019,4/2/2019,24,27,3,0,0,0,2,,0,4/3/19 16:49,WIN,1971456
358956,211207751,2491,3/2/2019,4/2/2019,514,525,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971457
359119,211207752,731,10/2/2018,4/2/2019,258,265,7,0,0,0,2,,0,4/4/19 16:45,WIN,1971620
358957,211207753,ED-18-15-10467,3/2/2019,4/2/2019,38,67,29,0,0,0,2,,0,4/3/19 16:49,WIN,1971458
359113,211207754,166,1/2/2019,4/2/2019,811,832,21,0,0,0,2,,0,4/4/19 12:07,WIN,1971614
358958,211207755,61262,3/2/2019,4/2/2019,0,6,6,0,0,0,2,,0,4/3/19 16:49,WIN,1971459
358959,211207756,6481616,3/2/2019,4/2/2019,0,8,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971460
358960,211207757,1370,3/2/2019,4/2/2019,685,694,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971461
358961,211207758,2644,3/2/2019,4/2/2019,511,520,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971462
358962,211207759,715,3/2/2019,4/2/2019,852,864,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971463
358963,211207760,1412,3/2/2019,4/2/2019,624,638,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971464
358964,211207761,2040,3/2/2019,4/2/2019,545,548,3,0,0,0,2,,0,4/3/19 16:49,WIN,1971465
358965,211207764,17NB044397,3/2/2019,4/2/2019,92,96,4,0,0,0,2,,0,4/3/19 16:49,WIN,1971466
358966,211207765,1116,3/2/2019,4/2/2019,32,44,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971467
358967,211207766,2028,3/2/2019,4/2/2019,355,368,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971468
358968,211207767,402085,3/2/2019,4/2/2019,460,470,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971469
358969,211207768,400664,3/2/2019,4/2/2019,242,245,3,0,0,0,2,,0,4/3/19 16:49,WIN,1971470
358970,211207769,ED-18-15-09517,3/2/2019,4/2/2019,11,18,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971471
358971,211207770,3538,3/2/2019,4/2/2019,474,483,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971472
358972,211207771,604097,3/2/2019,4/2/2019,322,333,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971473
358973,211207772,601729,3/2/2019,4/2/2019,591,609,18,0,0,0,2,,0,4/3/19 16:49,WIN,1971474
358974,211207773,603134,3/2/2019,4/2/2019,450,464,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971475
358975,211207774,283,3/2/2019,4/2/2019,915,924,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971476
358976,211207776,604623,3/2/2019,4/2/2019,671,685,14,0,0,0,2,,0,4/3/19 16:49,WIN,1971477
358977,211207777,604669,3/2/2019,4/2/2019,699,718,19,0,0,0,2,,0,4/3/19 16:49,WIN,1971478
358978,211207778,160131495,3/2/2019,4/2/2019,593,608,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971479
359130,211207779,ED-18-15-09677,3/3/2019,4/3/2019,63,116,53,0,0,0,2,,0,4/5/19 9:16,WIN,1971631
359131,211207780,140107913,3/3/2019,4/3/2019,125,138,13,0,0,0,2,,0,4/5/19 9:16,WIN,1971632
359132,211207781,1075,3/3/2019,4/3/2019,292,307,15,0,0,0,2,,0,4/5/19 9:16,WIN,1971633
358979,211207782,140106521,3/2/2019,4/2/2019,438,461,23,0,0,0,2,,0,4/3/19 16:49,WIN,1971480
358980,211207783,140107018,3/2/2019,4/2/2019,666,690,24,0,0,0,2,,0,4/3/19 16:49,WIN,1971481
358981,211207784,140107016,3/2/2019,4/2/2019,693,700,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971482
359133,211207785,140106586,3/3/2019,4/3/2019,712,726,14,0,0,0,2,,0,4/5/19 9:16,WIN,1971634
358982,211207786,140109751,3/2/2019,4/2/2019,40,71,31,0,0,0,2,,0,4/3/19 16:49,WIN,1971483
358983,211207787,140106331,3/2/2019,4/2/2019,451,483,32,0,0,0,2,,0,4/3/19 16:49,WIN,1971484
358984,211207788,150202852,3/2/2019,4/2/2019,669,684,15,0,0,0,2,,0,4/3/19 16:49,WIN,1971485
358985,211207789,140812215,3/2/2019,4/2/2019,562,579,17,0,0,0,2,,0,4/3/19 16:49,WIN,1971486
358986,211207790,150202870,3/2/2019,4/2/2019,683,690,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971487
358987,211207791,150202887,3/2/2019,4/2/2019,214,217,3,0,0,0,2,,0,4/3/19 16:49,WIN,1971488
358988,211207792,592,3/2/2019,4/2/2019,297,308,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971489
358990,211207794,1343,3/2/2019,4/2/2019,730,835,105,0,0,0,2,,0,4/3/19 16:49,WIN,1971491
358991,211207795,3030,3/2/2019,4/2/2019,385,396,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971492
358992,211207796,4148,3/2/2019,4/2/2019,398,407,9,0,0,0,2,,0,4/3/19 16:49,WIN,1971493
358993,211207797,15093492,3/2/2019,4/2/2019,517,530,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971494
358994,211207799,150934987,3/2/2019,4/2/2019,504,515,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971495
358995,211207800,150934985,3/2/2019,4/2/2019,333,344,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971496
358996,211207801,7559,3/2/2019,4/2/2019,433,444,11,0,0,0,2,,0,4/3/19 16:49,WIN,1971497
358997,211207802,90271261,3/2/2019,4/2/2019,69,94,25,0,0,0,2,,0,4/3/19 16:49,WIN,1971498
358998,211207803,150904767,3/2/2019,4/2/2019,377,385,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971499
358999,211207804,2774,3/2/2019,4/2/2019,336,343,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971500
359000,211207805,150904766,3/2/2019,4/2/2019,312,319,7,0,0,0,2,,0,4/3/19 16:49,WIN,1971501
359001,211207806,150904634,3/2/2019,4/2/2019,390,402,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971502
359002,211207807,150903477,3/2/2019,4/2/2019,219,232,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971503
359003,211207809,150904576,3/2/2019,4/2/2019,364,376,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971504
359004,211207810,60761246,3/2/2019,4/2/2019,187,197,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971505
359005,211207811,150913710,3/2/2019,4/2/2019,411,424,13,0,0,0,2,,0,4/3/19 16:49,WIN,1971506
359006,211207812,150903262,3/2/2019,4/2/2019,487,497,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971507
359007,211207813,15903493,3/2/2019,4/2/2019,425,437,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971508
359008,211207814,150913741,3/2/2019,4/2/2019,625,649,24,0,0,0,2,,0,4/3/19 16:49,WIN,1971509
359010,211207816,150913443,3/2/2019,4/2/2019,358,368,10,0,0,0,2,,0,4/3/19 16:49,WIN,1971511
359011,211207817,160132823,3/2/2019,4/2/2019,347,350,3,0,0,0,2,,0,4/3/19 16:49,WIN,1971512
359012,211207818,ED-18-15-10417,3/2/2019,4/2/2019,16,28,12,0,0,0,2,,0,4/3/19 16:49,WIN,1971513
359013,211207819,127,3/2/2019,4/2/2019,459,467,8,0,0,0,2,,0,4/3/19 16:49,WIN,1971514
359014,211207820,6070471,3/2/2019,4/2/2019,786,788,2,0,0,0,2,,0,4/3/19 16:49,WIN,1971515
359015,211207822,160870329,3/2/2019,4/2/2019,711,746,35,0,0,0,2,,0,4/3/19 16:49,WIN,1971516
