10258014,211201480,11/2/2018,11/17/2018,2,341717,126.15,0,7,1261.4,1261.4
10258015,211207400,11/2/2018,11/17/2018,2,342036,25.35,0,7,253.5,253.5
10258016,211200024,11/2/2018,11/17/2018,2,341648,20,0,7,200,200
10258017,211201380,11/2/2018,11/17/2018,2,341712,28.05,1,3,1027.15,1027.15
10258017,211201380,11/2/2018,11/17/2018,2,341712,28.05,1,7,280.25,0
10258017,211201380,11/2/2018,11/17/2018,2,341712,28.05,1,10,28.05,0
10258018,211207842,11/2/2018,11/17/2018,2,342172,33.4,0,7,333.75,333.75
10258019,211201600,11/2/2018,11/17/2018,2,341719,20,0,7,200,200
10258020,211201610,11/2/2018,11/17/2018,2,341720,28.05,0,7,280.25,266.24
10258021,211207190,11/2/2018,11/17/2018,2,342023,25.35,0,7,253.5,253.5
10258022,211201650,11/2/2018,11/17/2018,2,341721,223.6,0,7,2235.8,2235.8
10258023,211201661,11/2/2018,11/17/2018,2,341722,30.7,1,3,308.3,308.3
10258023,211201661,11/2/2018,11/17/2018,2,341722,30.7,1,7,307,307
10258023,211201661,11/2/2018,11/17/2018,2,341722,30.7,1,10,30.7,30.7
10258024,211201662,11/2/2018,11/17/2018,2,341723,25.35,1,7,253.5,253.5
10258024,211201662,11/2/2018,11/17/2018,2,341723,25.35,1,10,25.35,25.35
10258025,211207160,11/2/2018,11/17/2018,2,342020,20,1,3,660,0
10258025,211207160,11/2/2018,11/17/2018,2,342020,20,1,7,200,0
10258025,211207160,11/2/2018,11/17/2018,2,342020,20,1,10,20,0
10258026,211207680,11/2/2018,11/17/2018,2,342053,25.35,1,7,253.5,253.5
10258026,211207680,11/2/2018,11/17/2018,2,342053,25.35,1,10,25.35,25.35
10258027,211205300,11/2/2018,11/17/2018,2,341913,80.5,0,7,805,805
10258028,211201700,11/2/2018,11/17/2018,2,341724,46.75,0,7,467.5,444.13
10258029,211200020,11/2/2018,11/17/2018,2,341647,30.7,1,7,307,307
10258029,211200020,11/2/2018,11/17/2018,2,341647,30.7,1,10,30.7,30.7
10258030,211207822,11/2/2018,11/17/2018,2,342156,117.4,0,7,1174,1174
10258031,211201770,11/2/2018,11/17/2018,2,341725,56.9,0,7,568.75,568.75
10258032,211201790,11/2/2018,11/17/2018,2,341726,280.15,0,7,2801.2,2801.2
10258033,211201040,11/2/2018,11/17/2018,2,341696,40,1,7,400,400
10258033,211201040,11/2/2018,11/17/2018,2,341696,40,1,10,40,40
10258034,211201870,11/2/2018,11/17/2018,2,341730,50.15,0,7,501.25,501.25
10258035,211201930,11/2/2018,11/17/2018,2,341732,22.7,0,7,226.75,226.75
10258036,211201950,11/2/2018,11/17/2018,2,341733,38.75,0,7,387.25,387.25
10258037,211201840,11/2/2018,11/17/2018,2,341728,109.2,0,7,1092,1092
10258038,211202750,11/2/2018,11/17/2018,2,341775,113.3,1,7,1133,1133
10258038,211202750,11/2/2018,11/17/2018,2,341775,113.3,1,10,113.3,113.3
10258039,211201960,11/2/2018,11/17/2018,2,341734,70.1,1,7,737.5,700.63
10258039,211201960,11/2/2018,11/17/2018,2,341734,70.1,1,10,70.1,70.1
10258040,211201880,11/2/2018,11/17/2018,2,341731,20,0,7,200,200
10258041,211202001,11/2/2018,11/17/2018,2,341738,36.05,1,7,360.5,0
10258041,211202001,11/2/2018,11/17/2018,2,341738,36.05,1,10,36.05,0
10258042,211202000,11/2/2018,11/17/2018,2,341737,56.9,1,7,568.75,568.75
10258042,211202000,11/2/2018,11/17/2018,2,341737,56.9,1,10,56.9,56.9
10258043,211201970,11/2/2018,11/17/2018,2,341736,56.9,1,7,568.75,568.75
10258043,211201970,11/2/2018,11/17/2018,2,341736,56.9,1,10,56.9,56.9
10258044,211202020,11/2/2018,11/17/2018,2,341740,41.4,0,7,414,393.3
10258045,211202030,11/2/2018,11/17/2018,2,341741,25.35,0,7,253.5,253.5
10258046,211202040,11/2/2018,11/17/2018,2,341742,30.7,0,7,307,307
10258047,211202010,11/2/2018,11/17/2018,2,341739,22.7,0,3,337.7,337.7
10258047,211202010,11/2/2018,11/17/2018,2,341739,22.7,0,7,226.75,226.75
10258048,211202070,11/2/2018,11/17/2018,2,341744,20,1,7,200,200
10258048,211202070,11/2/2018,11/17/2018,2,341744,20,1,10,20,20
10258049,211202090,11/2/2018,11/17/2018,2,341746,20,1,7,200,0
10258049,211202090,11/2/2018,11/17/2018,2,341746,20,1,10,20,0
10258050,211202060,11/2/2018,11/17/2018,2,341743,47.65,1,3,432.65,0
10258050,211202060,11/2/2018,11/17/2018,2,341743,47.65,1,7,501.25,476.19
10258050,211202060,11/2/2018,11/17/2018,2,341743,47.65,1,10,47.65,47.65
10258051,211202170,11/2/2018,11/17/2018,2,341749,96.9,0,3,699.9,699.9
10258051,211202170,11/2/2018,11/17/2018,2,341749,96.9,0,7,969,969
10258052,211202210,11/2/2018,11/17/2018,2,341751,20,1,3,440,440
10258052,211202210,11/2/2018,11/17/2018,2,341751,20,1,7,200,0
10258052,211202210,11/2/2018,11/17/2018,2,341751,20,1,10,20,0
10258053,211202080,11/2/2018,11/17/2018,2,341745,88.7,1,7,887,887
10258053,211202080,11/2/2018,11/17/2018,2,341745,88.7,1,10,88.7,88.7
10258054,211207735,11/2/2018,11/17/2018,2,342085,20,1,3,220,220
10258054,211207735,11/2/2018,11/17/2018,2,342085,20,1,7,200,0
10258054,211207735,11/2/2018,11/17/2018,2,342085,20,1,10,20,0
10258055,211202110,11/2/2018,11/17/2018,2,341747,50.15,1,7,501.25,501.25
10258055,211202110,11/2/2018,11/17/2018,2,341747,50.15,1,10,50.15,50.15
10258056,211202190,11/2/2018,11/17/2018,2,341750,19,1,3,209,209
10258056,211202190,11/2/2018,11/17/2018,2,341750,19,1,7,200,190
10258056,211202190,11/2/2018,11/17/2018,2,341750,19,1,10,19,19
10258057,211202141,11/2/2018,11/17/2018,2,341748,20,0,7,200,190
10258058,211207650,11/2/2018,11/17/2018,2,342051,46.75,1,3,551.4,551.4
10258058,211207650,11/2/2018,11/17/2018,2,342051,46.75,1,7,467.5,0
10258058,211207650,11/2/2018,11/17/2018,2,342051,46.75,1,10,46.75,0
10258059,211202350,11/2/2018,11/17/2018,2,341754,22.7,1,3,1968.2,0
10258059,211202350,11/2/2018,11/17/2018,2,341754,22.7,1,7,226.75,0
10258059,211202350,11/2/2018,11/17/2018,2,341754,22.7,1,10,22.7,0
10258060,211202340,11/2/2018,11/17/2018,2,341753,36.05,1,3,734.25,734.25
10258060,211202340,11/2/2018,11/17/2018,2,341753,36.05,1,7,360.5,0
10258060,211202340,11/2/2018,11/17/2018,2,341753,36.05,1,10,36.05,0
10258061,211202630,11/2/2018,11/17/2018,2,341771,56.9,0,7,568.75,568.75
10258062,211202330,11/2/2018,11/17/2018,2,341752,26.65,1,3,1336.5,970
10258062,211202330,11/2/2018,11/17/2018,2,341752,26.65,1,7,280.25,266.24
10258062,211202330,11/2/2018,11/17/2018,2,341752,26.65,1,10,26.65,26.65
10258063,211202360,11/2/2018,11/17/2018,2,341755,22.7,1,7,226.75,0
10258063,211202360,11/2/2018,11/17/2018,2,341755,22.7,1,10,22.7,0
10258064,211202440,11/2/2018,11/17/2018,2,341761,33.4,1,7,333.75,333.75
10258064,211202440,11/2/2018,11/17/2018,2,341761,33.4,1,10,33.4,33.4
10258065,211202390,11/2/2018,11/17/2018,2,341756,28.05,0,7,280.25,280.25
10258066,211202420,11/2/2018,11/17/2018,2,341759,30.7,0,3,367.15,367.15
10258066,211202420,11/2/2018,11/17/2018,2,341759,30.7,0,7,307,307
10258067,211202430,11/2/2018,11/17/2018,2,341760,22.7,1,3,220,220
10258067,211202430,11/2/2018,11/17/2018,2,341760,22.7,1,7,226.75,226.75
10258067,211202430,11/2/2018,11/17/2018,2,341760,22.7,1,10,22.7,22.7
10258068,211202400,11/2/2018,11/17/2018,2,341757,41.4,1,7,414,414
10258068,211202400,11/2/2018,11/17/2018,2,341757,41.4,1,10,41.4,41.4
10258069,211202490,11/2/2018,11/17/2018,2,341763,25.35,1,7,253.5,253.5
10258069,211202490,11/2/2018,11/17/2018,2,341763,25.35,1,10,25.35,25.35
10258070,211202410,11/2/2018,11/17/2018,2,341758,36.05,1,3,557.7,557.7
10258070,211202410,11/2/2018,11/17/2018,2,341758,36.05,1,7,360.5,0
10258070,211202410,11/2/2018,11/17/2018,2,341758,36.05,1,10,36.05,0
10258071,211207723,11/2/2018,11/17/2018,2,342077,70.4,1,3,610.8,0
10258071,211207723,11/2/2018,11/17/2018,2,342077,70.4,1,7,703.75,0
10258071,211207723,11/2/2018,11/17/2018,2,342077,70.4,1,10,70.4,0
10258072,211202500,11/2/2018,11/17/2018,2,341764,38.75,0,3,528.3,528.3
10258072,211202500,11/2/2018,11/17/2018,2,341764,38.75,0,7,387.25,387.25
10258073,211202560,11/2/2018,11/17/2018,2,341768,30.7,1,3,367.15,0
10258073,211202560,11/2/2018,11/17/2018,2,341768,30.7,1,7,307,307
10258073,211202560,11/2/2018,11/17/2018,2,341768,30.7,1,10,30.7,30.7
10258074,211207240,11/2/2018,11/17/2018,2,342024,30.7,1,3,367.15,367.15
10258074,211207240,11/2/2018,11/17/2018,2,342024,30.7,1,7,307,307
10258074,211207240,11/2/2018,11/17/2018,2,342024,30.7,1,10,30.7,30.7
10258075,211207811,11/2/2018,11/17/2018,2,342146,22.7,1,7,226.75,0
10258075,211207811,11/2/2018,11/17/2018,2,342146,22.7,1,10,22.7,0
10258076,211202570,11/2/2018,11/17/2018,2,341769,20,1,3,220,220
10258076,211202570,11/2/2018,11/17/2018,2,341769,20,1,7,200,200
10258076,211202570,11/2/2018,11/17/2018,2,341769,20,1,10,20,20
10258077,211202540,11/2/2018,11/17/2018,2,341767,50.15,1,3,551.4,0
10258077,211202540,11/2/2018,11/17/2018,2,341767,50.15,1,7,501.25,501.25
10258077,211202540,11/2/2018,11/17/2018,2,341767,50.15,1,10,50.15,50.15
10258078,211202530,11/2/2018,11/17/2018,2,341766,28.05,1,7,280.25,280.25
10258078,211202530,11/2/2018,11/17/2018,2,341766,28.05,1,10,28.05,28.05
10258079,211202460,11/2/2018,11/17/2018,2,341762,25.35,1,3,308.3,308.3
10258079,211202460,11/2/2018,11/17/2018,2,341762,25.35,1,7,253.5,253.5
10258079,211202460,11/2/2018,11/17/2018,2,341762,25.35,1,10,25.35,25.35
10258080,211202580,11/2/2018,11/17/2018,2,341770,22.7,1,3,278.85,0
10258080,211202580,11/2/2018,11/17/2018,2,341770,22.7,1,7,226.75,226.75
10258080,211202580,11/2/2018,11/17/2018,2,341770,22.7,1,10,22.7,22.7
10258081,211207792,11/2/2018,11/17/2018,2,342130,20,1,7,200,200
10258081,211207792,11/2/2018,11/17/2018,2,342130,20,1,10,20,20
10258082,211202640,11/2/2018,11/17/2018,2,341772,20,1,3,20,20
10258082,211202640,11/2/2018,11/17/2018,2,341772,20,1,7,200,200
10258082,211202640,11/2/2018,11/17/2018,2,341772,20,1,10,20,20
10258083,211202660,11/2/2018,11/17/2018,2,341773,29.2,1,3,404.69,0
10258083,211202660,11/2/2018,11/17/2018,2,341773,29.2,1,7,307,291.65
10258083,211202660,11/2/2018,11/17/2018,2,341773,29.2,1,10,29.2,29.2
10258084,211202670,11/2/2018,11/17/2018,2,341774,101,0,7,1010,1010
10258085,214202690,11/2/2018,11/17/2018,2,342245,96.9,1,7,969,969
10258085,214202690,11/2/2018,11/17/2018,2,342245,96.9,1,10,96.9,96.9
10258086,211207759,11/2/2018,11/17/2018,2,342104,38.75,1,7,387.25,387.25
10258086,211207759,11/2/2018,11/17/2018,2,342104,38.75,1,10,38.75,38.75
10258087,211207730,11/2/2018,11/17/2018,2,342082,41.4,1,3,367.15,367.15
10258087,211207730,11/2/2018,11/17/2018,2,342082,41.4,1,7,414,414
10258087,211207730,11/2/2018,11/17/2018,2,342082,41.4,1,10,41.4,41.4
10258088,211207270,11/2/2018,11/17/2018,2,342027,20,1,3,220,0
10258088,211207270,11/2/2018,11/17/2018,2,342027,20,1,7,200,200
10258088,211207270,11/2/2018,11/17/2018,2,342027,20,1,10,20,20
10258089,211202800,11/2/2018,11/17/2018,2,341777,36.05,1,3,220,220
10258089,211202800,11/2/2018,11/17/2018,2,341777,36.05,1,7,360.5,360.5
10258089,211202800,11/2/2018,11/17/2018,2,341777,36.05,1,10,36.05,36.05
10258090,211202820,11/2/2018,11/17/2018,2,341778,20,0,7,200,190
10258091,211202870,11/2/2018,11/17/2018,2,341783,20,0,7,200,200
10258092,211207530,11/2/2018,11/17/2018,2,342045,36.05,1,3,484.85,484.85
10258092,211207530,11/2/2018,11/17/2018,2,342045,36.05,1,7,360.5,0
10258092,211207530,11/2/2018,11/17/2018,2,342045,36.05,1,10,36.05,0
10258093,211202821,11/2/2018,11/17/2018,2,341779,63.65,1,3,2972.8,2500
10258093,211202821,11/2/2018,11/17/2018,2,341779,63.65,1,7,636.25,0
10258093,211202821,11/2/2018,11/17/2018,2,341779,63.65,1,10,63.65,0
10258094,211202710,11/2/2018,11/17/2018,2,342255,20,1,7,200,200
10258094,211202710,11/2/2018,11/17/2018,2,342255,20,1,10,20,20
10258095,211202850,11/2/2018,11/17/2018,2,341782,28.05,0,7,280.25,280.25
10258096,211202830,11/2/2018,11/17/2018,2,341780,25.35,1,3,469.45,469.45
10258096,211202830,11/2/2018,11/17/2018,2,341780,25.35,1,7,253.5,0
10258096,211202830,11/2/2018,11/17/2018,2,341780,25.35,1,10,25.35,0
10258097,211202840,11/2/2018,11/17/2018,2,341781,56.9,1,3,1073.35,1073.35
10258097,211202840,11/2/2018,11/17/2018,2,341781,56.9,1,7,568.75,0
10258097,211202840,11/2/2018,11/17/2018,2,341781,56.9,1,10,56.9,0
10258098,211202920,11/2/2018,11/17/2018,2,341784,60.25,1,3,774.15,0
10258098,211202920,11/2/2018,11/17/2018,2,341784,60.25,1,7,602.5,165.6
10258098,211202920,11/2/2018,11/17/2018,2,341784,60.25,1,10,60.25,60.25
10258099,211202950,11/2/2018,11/17/2018,2,341785,30.7,0,3,308.3,308.3
10258099,211202950,11/2/2018,11/17/2018,2,341785,30.7,0,7,307,307
10258100,211207290,11/2/2018,11/17/2018,2,342029,50.15,1,3,588.5,588.5
10258100,211207290,11/2/2018,11/17/2018,2,342029,50.15,1,7,501.25,501.25
10258100,211207290,11/2/2018,11/17/2018,2,342029,50.15,1,10,50.15,50.15
10258101,211203020,11/2/2018,11/17/2018,2,341786,20,0,3,455.4,455.4
10258101,211203020,11/2/2018,11/17/2018,2,341786,20,0,7,200,200
10258102,211203070,11/2/2018,11/17/2018,2,341789,30.7,1,3,337.7,0
10258102,211203070,11/2/2018,11/17/2018,2,341789,30.7,1,7,307,307
10258102,211203070,11/2/2018,11/17/2018,2,341789,30.7,1,10,30.7,30.7
10258103,211203040,11/2/2018,11/17/2018,2,341787,38.75,0,7,387.25,387.25
10258104,211203080,11/2/2018,11/17/2018,2,341790,33.4,1,3,571.85,0
10258104,211203080,11/2/2018,11/17/2018,2,341790,33.4,1,7,333.75,333.75
10258104,211203080,11/2/2018,11/17/2018,2,341790,33.4,1,10,33.4,33.4
10258105,211203090,11/2/2018,11/17/2018,2,341791,20,0,7,200,200
10258106,211203100,11/2/2018,11/17/2018,2,341792,20,0,7,200,200
10258107,211203110,11/2/2018,11/17/2018,2,341793,20,1,7,200,0
10258107,211203110,11/2/2018,11/17/2018,2,341793,20,1,10,20,0
10258108,211207761,11/2/2018,11/17/2018,2,342106,36.05,1,3,249.45,249.45
10258108,211207761,11/2/2018,11/17/2018,2,342106,36.05,1,7,360.5,360.5
10258108,211207761,11/2/2018,11/17/2018,2,342106,36.05,1,10,36.05,36.05
10258109,211207706,11/2/2018,11/17/2018,2,342060,30.7,1,3,322.55,322.55
10258109,211207706,11/2/2018,11/17/2018,2,342060,30.7,1,7,307,307
10258109,211207706,11/2/2018,11/17/2018,2,342060,30.7,1,10,30.7,30.7
10258110,211203140,11/2/2018,11/17/2018,2,341794,28.05,1,3,337.7,337.7
10258110,211203140,11/2/2018,11/17/2018,2,341794,28.05,1,7,280.25,280.25
10258110,211203140,11/2/2018,11/17/2018,2,341794,28.05,1,10,28.05,28.05
10258111,211203170,11/2/2018,11/17/2018,2,341795,20,0,7,200,200
10258112,211203230,11/2/2018,11/17/2018,2,341797,28.05,0,7,280.25,280.25
10258113,211203231,11/2/2018,11/17/2018,2,341798,20,1,3,440,440
10258113,211203231,11/2/2018,11/17/2018,2,341798,20,1,7,200,200
10258113,211203231,11/2/2018,11/17/2018,2,341798,20,1,10,20,20
10258114,211203220,11/2/2018,11/17/2018,2,341796,44.1,0,3,396.55,396.55
10258114,211203220,11/2/2018,11/17/2018,2,341796,44.1,0,7,440.75,440.75
10258115,211203240,11/2/2018,11/17/2018,2,341799,30.7,0,7,307,307
10258116,211203050,11/2/2018,11/17/2018,2,341788,30.7,1,3,308.3,308.3
10258116,211203050,11/2/2018,11/17/2018,2,341788,30.7,1,7,307,0
10258116,211203050,11/2/2018,11/17/2018,2,341788,30.7,1,10,30.7,0
10258117,211203260,11/2/2018,11/17/2018,2,341801,67,0,7,670,670
10258118,211203250,11/2/2018,11/17/2018,2,341800,28.05,0,7,280.25,280.25
10258119,211207510,11/2/2018,11/17/2018,2,342043,20,1,7,200,200
10258119,211207510,11/2/2018,11/17/2018,2,342043,20,1,10,20,20
10258120,211203340,11/2/2018,11/17/2018,2,341803,20,1,3,220,220
10258120,211203340,11/2/2018,11/17/2018,2,341803,20,1,7,200,200
10258120,211203340,11/2/2018,11/17/2018,2,341803,20,1,10,20,20
10258121,211203350,11/2/2018,11/17/2018,2,341804,20,1,7,200,200
10258121,211203350,11/2/2018,11/17/2018,2,341804,20,1,10,20,20
10258122,211203270,11/2/2018,11/17/2018,2,341802,22.7,0,7,226.75,226.75
10258123,211207360,11/2/2018,11/17/2018,2,342032,36.05,1,7,360.5,0
10258123,211207360,11/2/2018,11/17/2018,2,342032,36.05,1,10,36.05,0
10258124,211203360,11/2/2018,11/17/2018,2,341805,20,1,3,278.85,0
10258124,211203360,11/2/2018,11/17/2018,2,341805,20,1,7,200,200
10258124,211203360,11/2/2018,11/17/2018,2,341805,20,1,10,20,20
10258125,211203280,11/2/2018,11/17/2018,2,342256,20,0,7,200,200
10258126,211203440,11/2/2018,11/17/2018,2,341809,20,1,7,200,0
10258126,211203440,11/2/2018,11/17/2018,2,341809,20,1,10,20,0
10258127,211203410,11/2/2018,11/17/2018,2,341807,22.7,0,7,226.75,226.75
10258128,211203380,11/2/2018,11/17/2018,2,341806,28.05,0,7,280.25,280.25
10258129,211204300,11/2/2018,11/17/2018,2,341857,20,1,7,200,200
10258129,211204300,11/2/2018,11/17/2018,2,341857,20,1,10,20,20
10258130,211207908,11/2/2018,11/17/2018,2,342226,36.05,0,7,360.5,360.5
10258131,211203500,11/2/2018,11/17/2018,2,341810,38.75,1,7,387.25,387.25
10258131,211203500,11/2/2018,11/17/2018,2,341810,38.75,1,10,38.75,38.75
10258132,214203430,11/2/2018,11/17/2018,2,342246,30.7,1,3,513.1,513.1
10258132,214203430,11/2/2018,11/17/2018,2,342246,30.7,1,7,307,307
10258132,214203430,11/2/2018,11/17/2018,2,342246,30.7,1,10,30.7,30.7
10258133,211203520,11/2/2018,11/17/2018,2,341811,20,0,7,200,200
10258134,211203570,11/2/2018,11/17/2018,2,341815,22.7,0,3,220,220
10258134,211203570,11/2/2018,11/17/2018,2,341815,22.7,0,7,226.75,226.75
10258135,211203550,11/2/2018,11/17/2018,2,341813,20,1,7,200,200
10258135,211203550,11/2/2018,11/17/2018,2,341813,20,1,10,20,20
10258136,211203560,11/2/2018,11/17/2018,2,341814,20,1,7,200,200
10258136,211203560,11/2/2018,11/17/2018,2,341814,20,1,10,20,20
10258137,211207170,11/2/2018,11/17/2018,2,342021,20,0,7,200,200
10258138,211207763,11/2/2018,11/17/2018,2,342107,25.35,1,3,426,0
10258138,211207763,11/2/2018,11/17/2018,2,342107,25.35,1,7,253.5,0
10258138,211207763,11/2/2018,11/17/2018,2,342107,25.35,1,10,25.35,0
10258139,211200351,11/2/2018,11/17/2018,2,341667,20,1,3,220,0
10258139,211200351,11/2/2018,11/17/2018,2,341667,20,1,7,200,200
10258139,211200351,11/2/2018,11/17/2018,2,341667,20,1,10,20,20
10258140,211207765,11/2/2018,11/17/2018,2,342257,20,0,7,200,200
10258141,211203580,11/2/2018,11/17/2018,2,341816,20,0,7,200,200
10258142,211203600,11/2/2018,11/17/2018,2,341817,36.05,0,7,360.5,360.5
10258143,211207900,11/2/2018,11/17/2018,2,342218,20,0,7,200,200
10258144,211203650,11/2/2018,11/17/2018,2,341821,38.75,1,3,367.15,367.15
10258144,211203650,11/2/2018,11/17/2018,2,341821,38.75,1,7,387.25,0
10258144,211203650,11/2/2018,11/17/2018,2,341821,38.75,1,10,38.75,0
10258145,211203640,11/2/2018,11/17/2018,2,341820,28.05,1,7,280.25,280.25
10258145,211203640,11/2/2018,11/17/2018,2,341820,28.05,1,10,28.05,28.05
10258146,211203610,11/2/2018,11/17/2018,2,341818,20,0,3,220,220
10258146,211203610,11/2/2018,11/17/2018,2,341818,20,0,7,200,200
10258147,211203630,11/2/2018,11/17/2018,2,341819,19,1,7,200,190
10258147,211203630,11/2/2018,11/17/2018,2,341819,19,1,10,19,19
10258148,211207770,11/2/2018,11/17/2018,2,342112,22.7,1,3,220,220
10258148,211207770,11/2/2018,11/17/2018,2,342112,22.7,1,7,226.75,0
10258148,211207770,11/2/2018,11/17/2018,2,342112,22.7,1,10,22.7,0
10258149,211207914,11/2/2018,11/17/2018,2,342232,20,1,7,200,180
10258149,211207914,11/2/2018,11/17/2018,2,342232,20,1,10,20,20
10258150,211207724,11/2/2018,11/17/2018,2,342078,20,0,7,200,200
10258151,211203680,11/2/2018,11/17/2018,2,341822,20,1,3,220,220
10258151,211203680,11/2/2018,11/17/2018,2,341822,20,1,7,200,200
10258151,211203680,11/2/2018,11/17/2018,2,341822,20,1,10,20,20
10258152,211203700,11/2/2018,11/17/2018,2,341823,28.05,0,7,280.25,280.25
10258153,211203710,11/2/2018,11/17/2018,2,341825,20,0,7,200,200
10258154,211203790,11/2/2018,11/17/2018,2,341827,33.4,1,7,333.75,333.75
10258154,211203790,11/2/2018,11/17/2018,2,341827,33.4,1,10,33.4,33.4
10258155,211207878,11/2/2018,11/17/2018,2,342200,20,1,3,440,440
10258155,211207878,11/2/2018,11/17/2018,2,342200,20,1,7,200,200
10258155,211207878,11/2/2018,11/17/2018,2,342200,20,1,10,20,20
10258156,211203820,11/2/2018,11/17/2018,2,341828,25.35,1,3,249.45,0
10258156,211203820,11/2/2018,11/17/2018,2,341828,25.35,1,7,253.5,253.5
10258156,211203820,11/2/2018,11/17/2018,2,341828,25.35,1,10,25.35,25.35
10258157,211203840,11/2/2018,11/17/2018,2,341830,30.7,1,7,307,0
10258157,211203840,11/2/2018,11/17/2018,2,341830,30.7,1,10,30.7,0
10258158,211203830,11/2/2018,11/17/2018,2,341829,20,0,7,200,200
10258159,211207907,11/2/2018,11/17/2018,2,342225,20,1,7,200,0
10258159,211207907,11/2/2018,11/17/2018,2,342225,20,1,10,20,0
10258160,211203860,11/2/2018,11/17/2018,2,341831,20,0,3,220,220
10258160,211203860,11/2/2018,11/17/2018,2,341831,20,0,7,200,200
10258161,211205690,11/2/2018,11/17/2018,2,341935,28.05,1,7,280.25,280.25
10258161,211205690,11/2/2018,11/17/2018,2,341935,28.05,1,10,28.05,28.05
10258162,211207470,11/2/2018,11/17/2018,2,342041,20,1,7,200,200
10258162,211207470,11/2/2018,11/17/2018,2,342041,20,1,10,20,20
10258163,211203900,11/2/2018,11/17/2018,2,341832,56.9,0,7,568.75,568.75
10258164,211203950,11/2/2018,11/17/2018,2,341835,46.75,0,3,523.84,523.84
10258164,211203950,11/2/2018,11/17/2018,2,341835,46.75,0,7,467.5,444.13
10258165,211207773,11/2/2018,11/17/2018,2,342115,20,0,3,587.15,587.15
10258165,211207773,11/2/2018,11/17/2018,2,342115,20,0,7,200,200
10258166,211203970,11/2/2018,11/17/2018,2,341836,20,0,7,200,200
10258167,211207260,11/2/2018,11/17/2018,2,342026,20,1,3,220,0
10258167,211207260,11/2/2018,11/17/2018,2,342026,20,1,7,200,200
10258167,211207260,11/2/2018,11/17/2018,2,342026,20,1,10,20,20
10258168,211207420,11/2/2018,11/17/2018,2,342038,20,1,7,200,200
10258168,211207420,11/2/2018,11/17/2018,2,342038,20,1,10,20,20
10258169,211203910,11/2/2018,11/17/2018,2,341833,36.05,0,7,360.5,360.5
10258170,211207904,11/2/2018,11/17/2018,2,342222,20,1,7,200,200
10258170,211207904,11/2/2018,11/17/2018,2,342222,20,1,10,20,20
10258171,211207030,11/2/2018,11/17/2018,2,342011,20,1,3,440,0
10258171,211207030,11/2/2018,11/17/2018,2,342011,20,1,7,200,200
10258171,211207030,11/2/2018,11/17/2018,2,342011,20,1,10,20,20
10258172,211207130,11/2/2018,11/17/2018,2,342018,33.4,1,7,333.75,333.75
10258172,211207130,11/2/2018,11/17/2018,2,342018,33.4,1,10,33.4,33.4
10258173,211207732,11/2/2018,11/17/2018,2,342083,70.4,1,3,885.5,885.5
10258173,211207732,11/2/2018,11/17/2018,2,342083,70.4,1,7,703.75,703.75
10258173,211207732,11/2/2018,11/17/2018,2,342083,70.4,1,10,70.4,70.4
10258174,211204020,11/2/2018,11/17/2018,2,341839,46.75,0,7,467.5,467.5
10258175,211204180,11/2/2018,11/17/2018,2,341850,22.7,1,7,226.75,226.75
10258175,211204180,11/2/2018,11/17/2018,2,341850,22.7,1,10,22.7,22.7
10258176,211204050,11/2/2018,11/17/2018,2,341840,33.4,1,3,367.15,367.15
10258176,211204050,11/2/2018,11/17/2018,2,341840,33.4,1,7,333.75,333.75
10258176,211204050,11/2/2018,11/17/2018,2,341840,33.4,1,10,33.4,33.4
10258177,211207754,11/2/2018,11/17/2018,2,342099,46.75,1,7,467.5,0
10258177,211207754,11/2/2018,11/17/2018,2,342099,46.75,1,10,46.75,0
10258178,211206810,11/2/2018,11/17/2018,2,341997,38.75,1,7,387.25,387.25
10258178,211206810,11/2/2018,11/17/2018,2,341997,38.75,1,10,38.75,38.75
10258179,211203990,11/2/2018,11/17/2018,2,341838,20,0,7,200,200
10258180,2112040600,11/2/2018,11/17/2018,2,342253,25.35,1,3,249.45,0
10258180,2112040600,11/2/2018,11/17/2018,2,342253,25.35,1,7,253.5,253.5
10258180,2112040600,11/2/2018,11/17/2018,2,342253,25.35,1,10,25.35,25.35
10258181,211204270,11/2/2018,11/17/2018,2,341856,20,1,3,220,220
10258181,211204270,11/2/2018,11/17/2018,2,341856,20,1,7,200,200
10258181,211204270,11/2/2018,11/17/2018,2,341856,20,1,10,20,20
10258182,211204190,11/2/2018,11/17/2018,2,341851,20,1,3,220,220
10258182,211204190,11/2/2018,11/17/2018,2,341851,20,1,7,200,200
10258182,211204190,11/2/2018,11/17/2018,2,341851,20,1,10,20,20
10258183,211207757,11/2/2018,11/17/2018,2,342102,41.4,0,7,414,414
10258184,211204110,11/2/2018,11/17/2018,2,341842,20,0,7,200,200
10258185,211207783,11/2/2018,11/17/2018,2,342122,33.4,1,3,337.7,337.7
10258185,211207783,11/2/2018,11/17/2018,2,342122,33.4,1,7,333.75,333.75
10258185,211207783,11/2/2018,11/17/2018,2,342122,33.4,1,10,33.4,33.4
10258186,211204140,11/2/2018,11/17/2018,2,341845,33.4,1,3,616.55,616.55
10258186,211204140,11/2/2018,11/17/2018,2,341845,33.4,1,7,333.75,0
10258186,211204140,11/2/2018,11/17/2018,2,341845,33.4,1,10,33.4,0
10258187,211204100,11/2/2018,11/17/2018,2,341841,28.05,1,7,280.25,280.25
