"211201030","10261308","1818.2","1818.2","0","0"
"211207060","10261309","253.5","253.5","0","0"
"211207873","10261310","200","200","0","0"
"211201060","10261311","1201.2","1201.2","0","0"
"211201070","10261312","367.15","367.15","0","0"
"211201110","10261313","360.5","342.48","-18.02","0"
"211201310","10261314","396.55","396.55","0","0"
"211207920","10261315","4125","4125","0","0"
"211207834","10261316","2986.8","2986.8","0","0"
"211201130","10261317","689.45","689.45","0","0"
"211201150","10261318","200","200","0","0"
"211201961","10261319","400","400","0","0"
"211201160","10261320","793.0999999999999","396.55","0","396.55"
"211201180","10261321","226.75","215.42","-11.33","0"
"211207874","10261322","226.75","226.75","0","0"
"211201190","10261323","278.85","278.85","0","0"
"211201860","10261324","1950.55","1950.55","0","0"
"211201240","10261325","467.5","467.5","0","0"
"211201260","10261326","249.45","249.45","0","0"
"211201270","10261327","280.25","280.25","0","0"
"211201300","10261328","337.7","337.7","0","0"
"211201330","10261329","1246.3","1246.3","0","0"
"211207810","10261330","200","200","0","0"
"211201390","10261331","367.15","367.15","0","0"
"211207310","10261332","551.4","551.4","0","0"
"211201430","10261333","360.5","360.5","0","0"
"211201460","10261334","226.75","226.75","0","0"
"211201470","10261335","748.25","418.25","0","330"
"211201480","10261336","1051","1051","0","0"
"211207400","10261337","200","200","0","0"
"211200024","10261338","220","220","0","0"
"211201380","10261339","587.15","278.85","0","308.3"
"211207842","10261340","333.75","333.75","0","0"
"211201600","10261341","200","200","0","0"
"211201610","10261342","280.25","266.24","-14.01","0"
"211207190","10261343","253.5","253.5","0","0"
"211201650","10261344","703.75","703.75","0","0"
"211201661","10261345","671.45","671.45","0","0"
"211201662","10261346","478.85","478.85","0","0"
"211207680","10261347","505.6","505.6","0","0"
"211205300","10261348","636.25","636.25","0","0"
"211201700","10261349","501.25","476.19","-25.06","0"
"211200020","10261350","1111","1111","0","0"
"211207822","10261351","846","846","0","0"
"211201770","10261352","636.25","636.25","0","0"
"211201790","10261353","3543.6","3543.6","0","0"
"211201040","10261354","400","400","0","0"
"211201870","10261355","467.5","467.5","0","0"
"211201930","10261356","200","200","0","0"
"211201950","10261357","387.25","387.25","0","0"
"211201840","10261358","1010","1010","0","0"
"211202750","10261359","774.15","774.15","0","0"
"211201960","10261360","1467.43","1435.6200000000001","-31.81","0"
"211207924","10261361","220","220","0","0"
"211201880","10261362","333.75","333.75","0","0"
"211202001","10261363","734.25","337.7","0","396.55"
"211202000","10261364","588.5","588.5","0","0"
"211201970","10261365","1177.0500000000002","1177.0500000000002","0","0"
"211202020","10261366","424.05","404.69","-19.36","0"
"211202030","10261367","253.5","253.5","0","0"
"211202040","10261368","226.75","226.75","0","0"
"211202010","10261369","249.45","249.45","0","0"
"211202070","10261370","253.5","253.5","0","0"
"211202090","10261371","469.45","249.45","0","220"
"211202060","10261372","1464.29","1443.1","-21.19","0"
"211202170","10261373","1020.8","1020.8","0","0"
"211202210","10261374","440","220","0","220"
"211202080","10261375","1786.95","1786.95","0","0"
"211207735","10261376","440","220","0","220"
"211202110","10261377","699.9","699.9","0","0"
"211202190","10261378","219","209","-10","0"
"211207650","10261379","1028.5","514.25","0","514.25"
"211202350","10261380","2437.65","920","0","1517.65"
"211202340","10261381","646","249.45","0","396.55"
"211202630","10261382","602.5","602.5","0","0"
"211202330","10261383","859.39","849.39","-10","0"
"211202360","10261384","557.75","557.75","0","0"
"211202440","10261385","674.15","674.15","0","0"
"211202390","10261386","308.3","308.3","0","0"
"211202420","10261387","367.15","367.15","0","0"
"211202430","10261388","220","220","0","0"
"211202400","10261389","455.4","455.4","0","0"
"211202490","10261390","612.6","612.6","0","0"
"211202410","10261391","851.9499999999999","455.4","0","396.55"
"211207723","10261392","2047.7","0","0","2047.7"
"211202500","10261393","308.3","308.3","0","0"
"211202560","10261394","958.35","958.35","0","0"
"211207240","10261395","337.7","337.7","0","0"
"211207811","10261396","587.1500000000001","337.7","0","249.45"
"211202570","10261397","440","440","0","0"
"211202540","10261398","1587.6499999999999","1587.6499999999999","0","0"
"211202530","10261399","220","220","0","0"
"211202460","10261400","498.85","498.85","0","0"
"211202580","10261401","755.05","755.05","0","0"
"211207792","10261402","420","420","0","0"
"211202640","10261403","220","220","0","0"
"211202660","10261404","973.8399999999999","962.5099999999999","-11.33","0"
"211202670","10261405","1307.8","1307.8","0","0"
"214202690","10261406","396.55","396.55","0","0"
"211207759","10261407","396.55","396.55","0","0"
"211207730","10261408","455.4","455.4","0","0"
"211207270","10261409","660","660","0","0"
"211202800","10261410","278.85","278.85","0","0"
"211202820","10261411","200","190","-10","0"
