Bill_No,B_Code,Receivable,Collected,Adjustment,sequence
10263830,10,21.55,21.55,0,2592178
10263831,7,226.75,226.75,0,2590090
10263832,7,387.25,367.89,-19.36,2590091
10263833,7,200,200,0,2590092
10263834,3,296.58,296.58,0,2590094
10263834,7,200,200,0,2590093
10263834,10,6.6,6.6,0,2592179
10263835,3,32.31,32.31,0,2590096
10263835,7,226.75,226.75,0,2590095
10263835,10,4.4,4.4,0,2592180
10263836,7,200,200,0,2590097
10263836,10,20,20,0,2592181
10263837,3,20,20,0,2590099
10263837,7,200,200,0,2590098
10263837,10,3,3,0,2592182
10263838,7,969,969,0,2590100
10263838,10,76.9,76.9,0,2592183
10263839,3,254.13,254.13,0,2590102
10263839,7,200,200,0,2590101
10263839,10,2.25,2.25,0,2592184
10263840,3,3197.7,0,0,2590104
10263840,7,200,0,0,2590103
10263840,10,20,0,0,2592185
10263841,3,220,0,0,2590106
10263841,7,200,200,0,2590105
10263841,10,20,20,0,2592186
10263842,7,200,190,-10,2590107
10263843,7,226.75,226.75,0,2590108
10263844,7,200,190,-10,2590109
10263845,7,360.5,360.5,0,2590110
10263845,10,36.05,36.05,0,2592187
10263846,7,200,190,-10,2590111
10263847,7,200,190,-10,2590112
10263848,3,14.01,14.01,0,2590114
10263848,7,253.5,253.5,0,2590113
10263848,10,25.35,25.35,0,2592188
10263849,7,300,300,0,2590115
10263850,7,200,200,0,2590116
10263851,3,55.3,55.3,0,2590118
10263851,7,253.5,185.53,-67.97,2590117
10263851,10,18.55,18.55,0,2592189
10263852,7,200,200,0,2590119
10263853,7,200,190,-10,2590120
10263854,7,200,200,0,2590121
10263854,10,20,20,0,2592190
10263855,7,200,200,0,2590122
10263855,10,20,20,0,2592191
10263856,7,200,200,0,2590123
10263857,7,387.25,387.25,0,2590124
10263857,10,38.75,38.75,0,2592192
10263858,3,587.15,500,0,2590126
10263858,7,307,307,0,2590125
10263858,10,30.7,30.7,0,2592193
10263859,7,300,300.5,0.5,2590127
10263859,10,28.5,29.5,1,2592194
10263860,3,735.47,735.47,0,2590129
10263860,7,333.75,317.07,-16.68,2590128
10263860,10,3.7,3.7,0,2592195
10263861,7,200,200,0,2590130
10263862,3,209,209,0,2590132
10263862,7,200,190,-10,2590131
10263863,7,200,190,-10,2590133
10263864,3,220,0,0,2590135
10263864,7,200,200,0,2590134
10263864,10,20,20,0,2592196
10263865,7,200,200,0,2590136
10263866,3,433.6,400,0,2590138
10263866,7,280.25,280.25,0,2590137
10263866,10,28.05,28.05,0,2592197
10263867,7,307,307,0,2590139
10263868,3,351.1,200,0,2590141
10263868,7,307,307,0,2590140
10263868,10,30.7,30.7,0,2592198
10263869,3,38.77,38.77,0,2590143
10263869,7,440.75,418.72,-22.03,2590142
10263869,10,3.9,3.9,0,2592199
10263870,3,76.35,76.35,0,2590145
10263870,7,200,200,0,2590144
10263870,10,7.65,7.65,0,2592200
10263871,3,278.85,278.85,0,2590147
10263871,7,226.75,226.75,0,2590146
10263871,10,22.7,22.7,0,2592201
10263872,3,287.9,287.9,0,2590149
10263872,7,307,307,0,2590148
10263872,10,30.7,30.7,0,2592202
10263873,7,200,200,0,2590150
10263873,10,20,20,0,2592203
10263874,3,23.49,0,0,2590152
10263874,7,307,307,0,2590151
10263874,10,30.7,30.7,0,2592204
10263875,7,200,200,0,2590153
10263876,7,200,200,0,2590154
10263877,7,200,200,0,2590155
10263878,3,20,20,0,2590157
10263878,7,200,200,0,2590156
10263878,10,3,3,0,2592205
10263879,3,367.15,367.15,0,2590159
10263879,7,440.75,440.75,0,2590158
10263879,10,44.1,44.1,0,2592206
10263880,7,200,190,-10,2590160
10263881,3,367.15,367.15,0,2590162
10263881,7,414,414,0,2590161
10263882,7,200,200,0,2590163
10263883,3,680,0,0,2590165
10263883,7,200,0,0,2590164
10263883,10,20,0,0,2592207
10263884,7,253.5,240.83,-12.67,2590166
10263885,3,437.45,0,0,2590168
10263885,7,200,200,0,2590167
10263885,10,20,20,0,2592208
10263886,7,200,200,0,2590169
10263887,7,253.5,240.83,-12.67,2590170
10263888,7,200,200,0,2590171
10263889,7,200,200,0,2590172
10263890,3,140,140,0,2590174
10263890,7,200,200,0,2590173
10263890,10,20,20,0,2592209
10263891,7,200,190,-10,2590175
10263892,7,200,200,0,2590176
10263892,10,20,20,0,2592210
10263893,3,1642.75,1000,0,2590178
10263893,7,467.5,0,0,2590177
10263893,10,46.75,0,0,2592211
10263894,7,200,200,0,2590179
10263895,7,440.75,440.75,0,2590180
10263895,10,44.1,44.1,0,2592212
10263896,3,356,0,0,2590182
10263896,7,226.75,226.75,0,2590181
10263896,10,22.7,22.7,0,2592213
10263897,3,969.7,969.7,0,2590184
10263897,7,535,535,0,2590183
10263897,10,53.5,53.5,0,2592214
10263898,3,881.4,881.4,0,2590186
10263898,7,467.5,467.5,0,2590185
10263899,3,320.85,0,0,2590188
10263899,7,200,200,0,2590187
10263899,10,20,20,0,2592215
10263900,7,200,200,0,2590189
10263901,7,200,200,0,2590190
10263901,10,20,20,0,2592216
10263902,7,200,200,0,2590191
10263902,10,20,20,0,2592217
10263903,3,280,0,0,2590193
10263903,7,200,200,0,2590192
10263903,10,20,20,0,2592218
10263904,3,240,0,0,2590195
10263904,7,200,200,0,2590194
10263904,10,20,20,0,2592219
10263905,7,226.75,226.75,0,2590196
10263906,3,149.05,0,0,2590198
10263906,7,226.75,128.25,0,2590197
10263906,10,22.7,22.7,0,2592220
10263907,7,200,200,0,2590199
10263908,7,226.75,226.75,0,2590200
10263909,3,220,220,0,2590202
10263909,7,200,200,0,2590201
10263910,7,226.75,226.75,0,2590203
10263911,7,602.5,602.5,0,2590204
10263911,10,60.25,60.25,0,2592221
10263912,3,220,0,0,2590206
10263912,7,200,200,0,2590205
10263912,10,20,20,0,2592222
10263913,3,280,0,0,2590208
10263913,7,200,200,0,2590207
10263913,10,20,20,0,2592223
10263914,3,827.75,0,0,2590210
10263914,7,200,0,0,2590209
10263914,10,20,0,0,2592224
10263915,3,579.9,250,0,2590212
10263915,7,200,200,0,2590211
10263915,10,20,20,0,2592225
10263916,3,660,0,0,2590214
10263916,7,200,200,0,2590213
10263916,10,20,20,0,2592226
10263917,3,1071.95,0,0,2590216
10263917,7,280.25,0,0,2590215
10263917,10,28.05,0,0,2592227
10263918,3,220,220,0,2590218
10263918,7,360.5,360.5,0,2590217
10263918,10,3.05,3.05,0,2592228
10263919,3,220,220,0,2590220
10263919,7,200,200,0,2590219
10263919,10,20,20,0,2592229
10263920,3,498.85,498.85,0,2590222
10263920,7,200,200,0,2590221
10263920,10,20,20,0,2592230
10263921,7,200,200,0,2590223
10263921,10,20,20,0,2592231
10263922,7,200,200,0,2590224
10263923,3,625.65,0,0,2590226
10263923,7,568.75,568.75,0,2590225
10263923,10,56.9,56.9,0,2592232
10263924,3,680,500,0,2590228
10263924,7,200,200,0,2590227
10263924,10,20,20,0,2592233
10263925,3,30.8,0,0,2590230
10263925,7,200,159.2,-40.8,2590229
10263925,10,15.95,15.95,0,2592234
10263926,3,617.9,300,0,2590232
10263926,7,253.5,253.5,0,2590231
10263926,10,25.35,25.35,0,2592235
10263927,3,220,0,0,2590234
10263927,7,226.75,226.75,0,2590233
10263927,10,22.7,22.7,0,2592236
10263928,7,200,200,0,2590235
10263929,3,660,440,0,2590237
10263929,7,200,200,0,2590236
10263929,10,20,20,0,2592237
10263930,3,249.45,0,0,2590239
10263930,7,226.75,226.75,0,2590238
10263930,10,22.7,22.7,0,2592238
10263931,3,676.5,220,0,2590241
10263931,7,200,43.5,0,2590240
10263931,10,20,20,0,2592239
10263932,3,220,220,0,2590243
10263932,7,253.5,253.5,0,2590242
10263932,10,25.35,25.35,0,2592240
10263933,3,249.45,0,0,2590245
10263933,7,200,200,0,2590244
10263933,10,20,20,0,2592241
10263934,3,220,220,0,2590247
10263934,7,200,200,0,2590246
10263934,10,20,20,0,2592242
10263935,7,200,200,0,2590248
10263936,7,226.75,226.75,0,2590249
10263936,10,22.7,22.7,0,2592243
10263937,3,768.3,0,0,2590251
10263937,7,226.75,226.75,0,2590250
10263937,10,22.7,22.7,0,2592244
10263938,7,200,200,0,2590252
10263938,10,20,20,0,2592245
10263939,3,165.1,165.1,0,2590254
10263939,7,414,414,0,2590253
10263939,10,41.4,41.4,0,2592246
10263940,7,200,200,0,2590255
10263941,3,220,220,0,2590257
10263941,7,200,200,0,2590256
10263941,10,20,20,0,2592247
10263942,3,11.34,11.34,0,2590259
10263942,7,200,179,-21,2590258
10263943,3,220,220,0,2590261
10263943,7,200,200,0,2590260
10263944,3,467.15,0,0,2590263
10263944,7,200,12.85,0,2590262
10263944,10,20,20,0,2592248
10263945,7,307,307,0,2590264
10263946,7,300,300,0,2590265
10263947,7,200,200,0,2590266
10263948,7,200,200,0,2590267
10263949,3,10,10,0,2590269
10263949,7,200,180,-20,2590268
10263950,7,200,200,0,2590270
10263951,7,200,200,0,2590271
10263952,7,200,200,0,2590272
10263953,7,200,190,-10,2590273
10263954,3,99.45,99.45,0,2590275
10263954,7,200,200,0,2590274
10263954,10,10.95,10.95,0,2592249
10263955,7,200,200,0,2590276
10263955,10,20,20,0,2592250
10263956,3,367.15,367.15,0,2590278
10263956,7,280.25,280.25,0,2590277
10263956,10,28.05,28.05,0,2592251
10263957,7,200,190,-10,2590279
10263958,7,253.5,253.5,0,2590280
10263959,7,360.5,360.5,0,2590281
10263960,3,220,220,0,2590283
10263960,7,200,200,0,2590282
10263961,3,10,0,-10,2590285
10263961,7,200,190,-10,2590284
10263962,3,337.7,0,0,2590287
10263962,7,253.5,0,0,2590286
10263962,10,25.35,0,0,2592252
10263963,3,822.55,0,0,2590289
10263963,7,737.5,0,0,2590288
10263963,10,73.75,0,0,2592253
10263964,7,200,190,-10,2590290
10263965,3,330,300,0,2590292
10263965,7,300,300,0,2590291
10263965,10,30,30,0,2592254
10263966,3,1464.85,0,0,2590294
10263966,7,580.7,580.7,0,2590293
10263966,10,58.1,58.1,0,2592255
10263967,3,220,200,0,2590296
10263967,7,200,200,0,2590295
10263967,10,20,20,0,2592256
10263968,7,200,190,-10,2590297
10263969,7,200,190,-10,2590298
10263970,3,43.8,43.8,0,2590300
10263970,7,280.25,280.25,0,2590299
10263970,10,4.35,4.35,0,2592257
10263971,3,507.89,266.24,0,2590302
10263971,7,200,200,0,2590301
10263971,10,20,20,0,2592258
10263972,7,460.4,460.4,0,2590303
10263973,7,200,190,-10,2590304
10263974,3,278.85,278.85,0,2590306
10263974,7,253.5,253.5,0,2590305
10263974,10,25.35,25.35,0,2592259
10263975,7,501.25,501.25,0,2590307
10263975,10,50.15,50.15,0,2592260
10263976,3,616.55,600,0,2590309
10263976,7,226.75,226.75,0,2590308
10263976,10,22.7,22.7,0,2592261
10263977,7,200,190,-10,2590310
10263978,7,253.5,253.5,0,2590311
10263979,7,226.75,226.75,0,2590312
10263980,3,330,0,0,2590314
10263980,7,300,0,0,2590313
10263980,10,30,0,0,2592262
10263981,3,434.3,367.15,0,2590316
10263981,7,307,307,0,2590315
10263981,10,30.7,30.7,0,2592263
10263982,3,20,0,0,2590318
10263982,7,200,200,0,2590317
10263982,10,20,20,0,2592264
10263983,3,278.85,0,0,2590320
10263983,7,200,0,0,2590319
10263983,10,20,0,0,2592265
10263984,3,763.7,763.7,0,2590322
10263984,7,440.75,440.75,0,2590321
10263984,10,44.1,44.1,0,2592266
10263985,7,636.25,636.25,0,2590323
10263986,3,304.2,0,0,2590325
10263986,7,333.75,333.75,0,2590324
10263986,10,33.4,33.4,0,2592267
10263987,7,226.75,226.75,0,2590326
10263988,7,333.75,333.75,0,2590327
10263989,3,249.45,249.45,0,2590329
10263989,7,200,200,0,2590328
10263989,10,20,20,0,2592268
10263990,3,440,440,0,2590331
10263990,7,200,200,0,2590330
10263990,10,20,20,0,2592269
10263991,7,200,200,0,2590332
10263991,10,20,20,0,2592270
10263992,7,200,200,0,2590333
10263993,3,498.9,498.9,0,2590335
10263993,7,253.5,253.5,0,2590334
10263993,10,25.35,25.35,0,2592271
10263994,7,200,200,0,2590336
10263995,3,220,220,0,2590338
10263995,7,200,200,0,2590337
10263995,10,20,20,0,2592272
10263996,7,200,200,0,2590339
10263996,10,20,20,0,2592273
10263997,3,220,220,0,2590341
10263997,7,200,200,0,2590340
10263998,7,200,200,0,2590342
10263998,10,20,20,0,2592274
10263999,7,200,200,0,2590343
10264000,3,337.7,0,0,2590345
10264000,7,200,200,0,2590344
10264000,10,20,20,0,2592275
10264001,3,316.6,316.6,0,2590347
10264001,7,253.5,253.5,0,2590346
10264001,10,25.35,25.35,0,2592276
10264002,3,220,0,0,2590349
10264002,7,200,200,0,2590348
10264002,10,20,20,0,2592277
10264003,3,29.7,29.7,0,2590351
10264003,7,467.5,467.5,0,2590350
10264004,7,200,200,0,2590352
10264004,10,20,20,0,2592278
10264005,7,1105.8,1105.8,0,2590353
10264005,10,110.6,110.6,0,2592279
10264006,7,200,200,0,2590354
10264007,7,200,200,0,2590355
10264007,10,20,20,0,2592280
10264008,7,200,200,0,2590356
10264008,10,20,20,0,2592281
10264009,7,226.75,226.75,0,2590357
10264010,3,220,220,0,2590359
10264010,7,200,200,0,2590358
10264010,10,20,20,0,2592282
10264011,7,200,200,0,2590360
10264012,7,280.25,266.24,-14.01,2590361
10264013,7,280.25,266.24,-14.01,2590362
10264014,7,200,190,-10,2590363
10264015,3,396.2,396.2,0,2590365
10264015,7,440.75,440.75,0,2590364
10264016,7,280.25,280.25,0,2590366
10264017,3,440,440,0,2590368
10264017,7,200,200,0,2590367
10264018,7,602.5,602.5,0,2590369
10264019,3,769.75,350,0,2590371
10264019,7,307,0,0,2590370
10264019,10,30.7,0,0,2592283
10264020,7,200,200,0,2590372
10264021,3,660,0,0,2590374
10264021,7,200,200,0,2590373
10264021,10,20,20,0,2592284
10264022,3,460,0,0,2590376
10264022,7,200,200,0,2590375
10264022,10,20,20,0,2592285
10264023,3,249.45,249.45,0,2590378
10264023,7,200,200,0,2590377
10264023,10,4.95,4.95,0,2592286
10264024,3,420,420,0,2590380
10264024,7,300,300,0,2590379
10264025,7,333.75,333.75,0,2590381
10264025,10,33.4,33.4,0,2592287
10264026,7,200,200,0,2590382
10264026,10,20,20,0,2592288
10264027,3,393.7,300,0,2590384
10264027,7,200,200,0,2590383
10264027,10,20,20,0,2592289
10264028,3,220,220,0,2590386
10264028,7,200,200,0,2590385
10264028,10,20,20,0,2592290
10264029,7,307,299.3,0,2590387
10264029,10,30.7,30.7,0,2592291
10264030,7,200,200,0,2590388
10264031,7,253.5,253.5,0,2590389
10264031,10,25.35,25.35,0,2592292
10264032,3,220,220,0,2590391
10264032,7,568.75,568.75,0,2590390
10264032,10,16.9,16.9,0,2592293
10264033,7,200,200,0,2590392
10264033,10,20,20,0,2592294
10264034,3,367.6,0,0,2590394
10264034,7,307,307,0,2590393
10264034,10,30.7,30.7,0,2592295
10264035,7,200,200,0,2590395
10264036,7,200,190,-10,2590396
10264036,10,19,19,0,2592296
10264037,7,280.25,280.25,0,2590397
10264037,10,28.05,28.05,0,2592297
10264038,7,200,200,0,2590398
10264039,3,367.15,0,0,2590400
10264039,7,226.75,226.75,0,2590399
10264039,10,22.7,22.7,0,2592298
10264040,3,220,220,0,2590402
10264040,7,200,200,0,2590401
10264040,10,20,20,0,2592299
10264041,3,557.7,500,0,2590404
10264041,7,226.75,226.75,0,2590403
10264041,10,22.7,22.7,0,2592300
10264042,3,440,440,0,2590406
10264042,7,200,200,0,2590405
10264042,10,20,20,0,2592301
10264043,7,200,190,-10,2590407
10264044,7,280.25,280.25,0,2590408
10264044,10,28.05,28.05,0,2592302
10264045,3,703.75,300,0,2590410
10264045,7,226.75,226.75,0,2590409
10264045,10,22.7,22.7,0,2592303
10264046,7,200,200,0,2590411
10264047,3,536.55,300,0,2590413
10264047,7,226.75,226.75,0,2590412
10264047,10,22.7,22.7,0,2592304
10264048,3,222.3,222.3,0,2590415
10264048,7,253.5,240.83,-12.67,2590414
10264049,3,240,220,0,2590417
10264049,7,200,200,0,2590416
10264049,10,20,20,0,2592305
10264050,3,240,0,0,2590419
10264050,7,200,191,0,2590418
10264050,10,20,20,0,2592306
10264051,7,636.25,636.25,0,2590420
10264052,3,220,220,0,2590422
10264052,7,200,200,0,2590421
10264052,10,20,20,0,2592307
10264053,3,469.45,469.45,0,2590424
10264053,7,200,200,0,2590423
10264054,3,446,0,0,2590426
10264054,7,307,307,0,2590425
10264054,10,30.7,30.7,0,2592308
10264055,7,226.75,226.75,0,2590427
10264055,10,22.7,22.7,0,2592309
10264056,3,219.6,0,0,2590429
10264056,7,253.5,253.5,0,2590428
10264056,10,25.35,25.35,0,2592310
10264057,3,440,0,0,2590431
10264057,7,200,200,0,2590430
10264057,10,20,20,0,2592311
10264058,7,253.5,253.5,0,2590432
10264058,10,25.35,25.35,0,2592312
10264059,3,330,330,0,2590434
10264059,7,300,300,0,2590433
10264060,3,852,852,0,2590436
10264060,7,414,414,0,2590435
10264060,10,41.4,41.4,0,2592313
10264061,7,200,0,-10,2590437
10264061,10,19,0,0,2592314
10264062,3,220,0,0,2590439
10264062,7,200,200,0,2590438
10264062,10,20,20,0,2592315
10264063,3,460,220,0,2590441
10264063,7,200,180,0,2590440
10264063,10,20,20,0,2592316
10264064,7,226.75,226.75,0,2590442
10264064,10,22.7,22.7,0,2592317
10264065,3,607.15,220,0,2590444
10264065,7,200,32.85,0,2590443
10264065,10,20,20,0,2592318
10264066,3,438.8,220,0,2590446
10264066,7,200,200,0,2590445
10264066,10,20,20,0,2592319
10264067,3,217.75,200,0,2590448
10264067,7,200,200,0,2590447
10264067,10,20,20,0,2592320
10264068,3,220,0,0,2590450
10264068,7,200,200,0,2590449
10264068,10,20,20,0,2592321
10264069,7,200,200,0,2590451
10264070,3,429,429,0,2590453
10264070,7,200,190,-10,2590452
10264070,10,2.15,2.15,0,2592322
10264071,3,484.85,484.85,0,2590455
10264071,7,501.25,501.25,0,2590454
10264072,3,20,0,0,2590457
10264072,7,200,200,0,2590456
10264072,10,20,20,0,2592323
10264073,3,248,248,0,2590459
10264073,7,200,190,-10,2590458
10264073,10,3.8,3.8,0,2592324
10264074,3,220,0,0,2590461
10264074,7,226.75,157.3,0,2590460
10264074,10,22.7,22.7,0,2592325
10264075,3,220,220,0,2590463
10264075,7,200,200,0,2590462
10264075,10,20,20,0,2592326
10264076,3,368.65,0,0,2590465
10264076,7,440.75,440.75,0,2590464
10264076,10,44.1,44.1,0,2592327
10264077,3,80.4,80.4,0,2590467
10264077,7,200,200,0,2590466
10264077,10,9.05,9.05,0,2592328
10264078,3,423.3,0,0,2590469
10264078,7,333.75,333.75,0,2590468
10264078,10,33.4,33.4,0,2592329
10264079,3,712,250,0,2590471
10264079,7,200,200,0,2590470
10264079,10,20,20,0,2592330
10264080,7,200,200,0,2590472
10264080,10,20,20,0,2592331
10264081,3,491.45,400,0,2590474
10264081,7,226.75,105.85,0,2590473
10264081,10,22.7,22.7,0,2592332
10264082,3,469.45,220,0,2590476
10264082,7,226.75,27.85,0,2590475
10264082,10,22.7,22.7,0,2592333
10264083,3,220,220,0,2590478
10264083,7,200,200,0,2590477
10264084,3,220,0,0,2590480
10264084,7,200,200,0,2590479
10264084,10,20,20,0,2592334
10264085,3,440,440,0,2590482
10264085,7,200,200,0,2590481
10264085,10,20,20,0,2592335
10264086,3,220,0,0,2590484
10264086,7,200,200,0,2590483
10264086,10,20,20,0,2592336
10264087,3,709.45,440,0,2590486
10264087,7,200,0,0,2590485
10264087,10,20,0,0,2592337
10264088,3,429,250,0,2590488
10264088,7,200,200,0,2590487
10264088,10,20,20,0,2592338
10264089,7,200,200,0,2590489
10264089,10,20,20,0,2592339
10264090,3,548.3,0,0,2590491
10264090,7,200,0,0,2590490
10264090,10,20,0,0,2592340
10264091,3,220,0,0,2590493
10264091,7,200,0,0,2590492
10264091,10,20,0,0,2592341
10264092,7,200,200,0,2590494
10264092,10,20,20,0,2592342
10264093,3,220,0,0,2590496
10264093,7,200,200,0,2590495
10264093,10,20,20,0,2592343
10264094,3,249.35,0,0,2590498
10264094,7,200,179,-21,2590497
10264094,10,17.9,17.9,0,2592344
10264095,3,55.4,55.4,0,2590500
10264095,7,414,414,0,2590499
10264096,3,8,8,0,2590502
10264096,7,226.75,226.75,0,2590501
10264097,3,550,0,0,2590504
10264097,7,200,0,0,2590503
10264097,10,20,0,0,2592345
10264098,7,200,200,0,2590505
10264098,10,20,20,0,2592346
10264099,7,360.5,360.5,0,2590506
10264099,10,36.05,36.05,0,2592347
10264100,7,200,200,0,2590507
10264100,10,20,20,0,2592348
10264101,3,469.45,0,0,2590509
10264101,7,440.75,0,0,2590508
10264101,10,44.1,30.55,0,2592349
10264102,7,200,200,0,2590510
10264103,3,462.35,0,0,2590512
10264103,7,420.3,0,0,2590511
10264103,10,42.05,0,0,2592350
10264104,3,220,0,0,2590514
10264104,7,200,200,0,2590513
10264104,10,20,20,0,2592351
10264105,3,440,220,0,2590516
10264105,7,200,200,0,2590515
10264105,10,20,20,0,2592352
10264106,3,2996.85,0,0,2590518
10264106,7,200,200,0,2590517
10264106,10,20,20,0,2592353
10264107,7,200,200,0,2590519
10264107,10,20,20,0,2592354
10264108,7,200,200,0,2590520
10264109,7,226.75,226.75,0,2590521
10264110,7,460.4,460.4,0,2590522
10264111,7,200,200,0,2590523
10264112,7,200,200,0,2590524
10264113,7,200,200,0,2590525
10264113,10,20,20,0,2592355
10264114,7,200,200,0,2590526
10264114,10,20,20,0,2592356
10264115,7,200,200,0,2590527
10264115,10,20,20,0,2592357
10264116,7,200,200,0,2590528
10264117,7,200,200,0,2590529
10264117,10,20,20,0,2592358
10264118,7,200,200,0,2590530
10264118,10,20,20,0,2592359
10264119,7,200,200,0,2590531
10264120,7,200,200,0,2590532
10264120,10,20,20,0,2592360
10264121,7,200,200,0,2590533
10264121,10,20,20,0,2592361
10264122,7,200,200,0,2590534
10264123,7,200,200,0,2590535
10264123,10,20,20,0,2592362
10264124,7,200,200,0,2590536
10264124,10,20,20,0,2592363
10264125,7,200,200,0,2590537
10264126,7,200,200,0,2590538
10264127,7,200,200,0,2590539
10264128,7,253.5,253.5,0,2590540
10264128,10,25.35,25.35,0,2592364
10264129,3,242,0,0,2590542
10264129,7,460.4,460.4,0,2590541
10264129,10,46.05,46.05,0,2592365
10264130,7,200,200,0,2590543
10264130,10,20,20,0,2592366
10264131,7,200,200,0,2590544
10264132,7,200,200,0,2590545
10264132,10,20,20,0,2592367
10264133,7,200,200,0,2590546
10264133,10,20,20,0,2592368
10264134,7,200,200,0,2590547
10264134,10,20,20,0,2592369
10264135,7,200,200,0,2590548
10264135,10,20,20,0,2592370
10264136,3,36.45,0,0,2590550
10264136,7,200,200,0,2590549
10264136,10,20,20,0,2592371
10264137,7,200,0,0,2590551
10264137,10,20,0,0,2592372
10264138,7,300,300,0,2590552
10264139,7,280.25,280.25,0,2590553
10264140,7,420.3,420.3,0,2590554
10264141,7,200,200,0,2590555
10264142,7,500.5,500.5,0,2590556
10264143,7,253.5,253.5,0,2590557
10264143,10,25.35,25.35,0,2592373
10264144,7,340.1,340.1,0,2590558
10264144,10,10.05,10.05,0,2592374
10264145,3,249.45,249.45,0,2590560
10264145,7,200,200,0,2590559
10264145,10,20,20,0,2592375
10264146,7,200,200,0,2590561
10264147,7,200,200,0,2590562
10264147,10,20,20,0,2592376
10264148,7,333.75,333.75,0,2590563
10264148,10,33.4,33.4,0,2592377
10264149,7,200,200,0,2590564
10264150,7,280.25,280.25,0,2590565
10264150,10,28.05,28.05,0,2592378
10264151,7,380.2,380.2,0,2590566
10264152,7,200,200,0,2590567
10264153,3,50.05,0,0,2590569
10264153,7,500.5,500.5,0,2590568
10264153,10,50.05,50.05,0,2592379
10264154,7,802.2,802.2,0,2590570
10264155,7,200,200,0,2590571
10264156,3,308.3,308.3,0,2590573
10264156,7,226.75,226.75,0,2590572
