Bill_No,Acct_No,Bill_Date,Due_Date,B_Status,MR_Sys_No,Due_Penalty,Penalized,M_Penalty
10261308,211201030,12-2-2018,12-17-2018,2,345064,181.85,0,1
10261309,211207060,12-2-2018,12-17-2018,2,345382,25.35,0,1
10261310,211207873,12-2-2018,12-17-2018,2,345563,20,0,1
10261311,211201060,12-2-2018,12-17-2018,2,345066,109.2,1,1
10261312,211201070,12-2-2018,12-17-2018,2,345067,33.4,1,1
10261313,211201110,12-2-2018,12-17-2018,2,345068,36.05,0,1
10261314,211201310,12-2-2018,12-17-2018,2,345078,36.05,1,1
10261315,211207920,12-2-2018,12-17-2018,2,345606,375,1,1
10261316,211207834,12-2-2018,12-17-2018,2,345535,298.7,0,1
10261317,211201130,12-2-2018,12-17-2018,2,345069,20,1,1
10261318,211201150,12-2-2018,12-17-2018,2,345070,20,0,1
10261319,211201961,12-2-2018,12-17-2018,2,345104,40,0,1
10261320,211201160,12-2-2018,12-17-2018,2,345071,36.05,1,1
10261321,211201180,12-2-2018,12-17-2018,2,345072,22.7,0,1
10261322,211207874,12-2-2018,12-17-2018,2,345564,22.7,0,1
10261323,211201190,12-2-2018,12-17-2018,2,345073,25.35,1,1
10261324,211201860,12-2-2018,12-17-2018,2,345098,38.75,1,1
10261325,211201240,12-2-2018,12-17-2018,2,345074,46.75,0,1
10261326,211201260,12-2-2018,12-17-2018,2,345075,22.7,1,1
10261327,211201270,12-2-2018,12-17-2018,2,345076,28.05,0,1
10261328,211201300,12-2-2018,12-17-2018,2,345077,30.7,1,1
10261329,211201330,12-2-2018,12-17-2018,2,345079,113.3,1,1
10261330,211207810,12-2-2018,12-17-2018,2,345513,20,0,1
10261331,211201390,12-2-2018,12-17-2018,2,345082,33.4,1,1
10261332,211207310,12-2-2018,12-17-2018,2,345399,50.15,1,1
10261333,211201430,12-2-2018,12-17-2018,2,345083,36.05,0,1
10261334,211201460,12-2-2018,12-17-2018,2,345084,22.7,0,1
10261335,211201470,12-2-2018,12-17-2018,2,345085,38.05,1,1
10261336,211201480,12-2-2018,12-17-2018,2,345086,105.1,0,1
10261337,211207400,12-2-2018,12-17-2018,2,345405,20,0,1
10261338,211200024,12-2-2018,12-17-2018,2,345016,20,1,1
10261339,211201380,12-2-2018,12-17-2018,2,345081,25.35,1,1
10261340,211207842,12-2-2018,12-17-2018,2,345540,33.4,0,1
10261341,211201600,12-2-2018,12-17-2018,2,345088,20,0,1
10261342,211201610,12-2-2018,12-17-2018,2,345089,28.05,0,1
10261343,211207190,12-2-2018,12-17-2018,2,345392,25.35,0,1
10261344,211201650,12-2-2018,12-17-2018,2,345090,70.4,0,1
10261345,211201661,12-2-2018,12-17-2018,2,345091,33.4,0,1
10261346,211201662,12-2-2018,12-17-2018,2,345092,20,0,1
10261347,211207680,12-2-2018,12-17-2018,2,345422,22.7,0,1
10261348,211205300,12-2-2018,12-17-2018,2,345281,63.65,0,1
10261349,211201700,12-2-2018,12-17-2018,2,345093,50.15,0,1
10261350,211200020,12-2-2018,12-17-2018,2,345015,101,1,1
10261351,211207822,12-2-2018,12-17-2018,2,345525,84.6,0,1
10261352,211201770,12-2-2018,12-17-2018,2,345094,63.65,0,1
10261353,211201790,12-2-2018,12-17-2018,2,345095,354.4,0,1
10261354,211201040,12-2-2018,12-17-2018,2,345065,40,0,1
10261355,211201870,12-2-2018,12-17-2018,2,345099,46.75,0,1
10261356,211201930,12-2-2018,12-17-2018,2,345101,20,0,1
10261357,211201950,12-2-2018,12-17-2018,2,345102,38.75,0,1
10261358,211201840,12-2-2018,12-17-2018,2,345097,101,0,1
10261359,211202750,12-2-2018,12-17-2018,2,345145,70.4,1,1
10261360,211201960,12-2-2018,12-17-2018,2,345103,60.45,1,1
10261361,211207924,12-2-2018,12-17-2018,2,345624,20,1,1
10261362,211201880,12-2-2018,12-17-2018,2,345100,33.4,0,1
10261363,211202001,12-2-2018,12-17-2018,2,345107,30.7,1,1
10261364,211202000,12-2-2018,12-17-2018,2,345106,53.5,1,1
10261365,211201970,12-2-2018,12-17-2018,2,345105,50.15,1,1
10261366,211202020,12-2-2018,12-17-2018,2,345109,36.8,1,1
10261367,211202030,12-2-2018,12-17-2018,2,345110,25.35,0,1
10261368,211202040,12-2-2018,12-17-2018,2,345111,22.7,0,1
10261369,211202010,12-2-2018,12-17-2018,2,345108,22.7,1,1
10261370,211202070,12-2-2018,12-17-2018,2,345113,25.35,0,1
10261371,211202090,12-2-2018,12-17-2018,2,345115,22.7,1,1
10261372,211202060,12-2-2018,12-17-2018,2,345112,40.3,1,1
10261373,211202170,12-2-2018,12-17-2018,2,345118,92.8,1,1
10261374,211202210,12-2-2018,12-17-2018,2,345120,20,1,1
10261375,211202080,12-2-2018,12-17-2018,2,345114,73.75,1,1
10261376,211207735,12-2-2018,12-17-2018,2,345454,20,1,1
10261377,211202110,12-2-2018,12-17-2018,2,345116,63.65,1,1
10261378,211202190,12-2-2018,12-17-2018,2,345119,19,1,1
10261379,211207650,12-2-2018,12-17-2018,2,345420,46.75,1,1
10261380,211202350,12-2-2018,12-17-2018,2,345123,20,1,1
10261381,211202340,12-2-2018,12-17-2018,2,345122,22.7,1,1
10261382,211202630,12-2-2018,12-17-2018,2,345140,60.25,0,1
10261383,211202330,12-2-2018,12-17-2018,2,345121,20,0,1
10261384,211202360,12-2-2018,12-17-2018,2,345124,28.05,1,1
10261385,211202440,12-2-2018,12-17-2018,2,345130,30.7,0,1
10261386,211202390,12-2-2018,12-17-2018,2,345125,28.05,1,1
10261387,211202420,12-2-2018,12-17-2018,2,345128,33.4,1,1
10261388,211202430,12-2-2018,12-17-2018,2,345129,20,1,1
10261389,211202400,12-2-2018,12-17-2018,2,345126,41.4,1,1
10261390,211202490,12-2-2018,12-17-2018,2,345132,33.4,0,1
10261391,211202410,12-2-2018,12-17-2018,2,345127,41.4,1,1
10261392,211207723,12-2-2018,12-17-2018,2,345446,60.25,1,1
10261393,211202500,12-2-2018,12-17-2018,2,345133,28.05,1,1
10261394,211202560,12-2-2018,12-17-2018,2,345137,25.35,0,1
10261395,211207240,12-2-2018,12-17-2018,2,345393,30.7,1,1
10261396,211207811,12-2-2018,12-17-2018,2,345514,30.7,1,1
10261397,211202570,12-2-2018,12-17-2018,2,345138,20,1,1
10261398,211202540,12-2-2018,12-17-2018,2,345136,44.1,1,1
10261399,211202530,12-2-2018,12-17-2018,2,345135,20,1,1
10261400,211202460,12-2-2018,12-17-2018,2,345131,20,1,1
10261401,211202580,12-2-2018,12-17-2018,2,345139,22.7,0,1
10261402,211207792,12-2-2018,12-17-2018,2,345498,20,0,1
10261403,211202640,12-2-2018,12-17-2018,2,345141,20,1,1
10261404,211202660,12-2-2018,12-17-2018,2,345142,21.55,1,1
10261405,211202670,12-2-2018,12-17-2018,2,345143,130.8,0,1
10261406,214202690,12-2-2018,12-17-2018,2,345613,36.05,1,1
10261407,211207759,12-2-2018,12-17-2018,2,345472,36.05,1,1
10261408,211207730,12-2-2018,12-17-2018,2,345451,41.4,1,1
10261409,211207270,12-2-2018,12-17-2018,2,345396,20,1,1
10261410,211202800,12-2-2018,12-17-2018,2,345147,25.35,1,1
10261411,211202820,12-2-2018,12-17-2018,2,345148,20,0,1
10261412,211202870,12-2-2018,12-17-2018,2,345153,20,0,1
10261413,211207530,12-2-2018,12-17-2018,2,345414,38.75,1,1
10261414,211202821,12-2-2018,12-17-2018,2,345149,60.25,1,1
10261415,211202710,12-2-2018,12-17-2018,2,345144,20,0,1
10261416,211202850,12-2-2018,12-17-2018,2,345152,20,0,1
10261417,211202830,12-2-2018,12-17-2018,2,345150,33.4,1,1
10261418,211202840,12-2-2018,12-17-2018,2,345151,56.9,1,1
10261419,211202920,12-2-2018,12-17-2018,2,345154,41.4,1,1
10261420,211202950,12-2-2018,12-17-2018,2,345155,22.7,1,1
10261421,211207290,12-2-2018,12-17-2018,2,345398,44.1,1,1
10261422,211203020,12-2-2018,12-17-2018,2,345156,20,1,1
10261423,211203070,12-2-2018,12-17-2018,2,345159,30.7,1,1
10261424,211203040,12-2-2018,12-17-2018,2,345157,36.05,0,1
10261425,211203080,12-2-2018,12-17-2018,2,345160,20,1,1
10261426,211203090,12-2-2018,12-17-2018,2,345161,20,0,1
10261427,211203100,12-2-2018,12-17-2018,2,345162,20,0,1
10261428,211203110,12-2-2018,12-17-2018,2,345163,20,1,1
10261429,211207761,12-2-2018,12-17-2018,2,345474,30.7,1,1
10261430,211207706,12-2-2018,12-17-2018,2,345429,30.7,1,1
10261431,211203140,12-2-2018,12-17-2018,2,345164,20,1,1
10261432,211203170,12-2-2018,12-17-2018,2,345165,20,1,1
10261433,211203230,12-2-2018,12-17-2018,2,345167,38.75,1,1
10261434,211203231,12-2-2018,12-17-2018,2,345168,28.05,0,1
10261435,211203220,12-2-2018,12-17-2018,2,345166,41.4,1,1
10261436,211203240,12-2-2018,12-17-2018,2,345169,25.35,0,1
10261437,211203050,12-2-2018,12-17-2018,2,345158,30.7,1,1
10261438,211203260,12-2-2018,12-17-2018,2,345171,28.05,0,1
10261439,211203250,12-2-2018,12-17-2018,2,345170,22.7,0,1
10261440,211207510,12-2-2018,12-17-2018,2,345412,20,1,1
10261441,211203340,12-2-2018,12-17-2018,2,345174,20,1,1
10261442,211203350,12-2-2018,12-17-2018,2,345175,20,0,1
10261443,211203270,12-2-2018,12-17-2018,2,345172,20,0,1
10261444,211207360,12-2-2018,12-17-2018,2,345401,33.4,1,1
10261445,211203360,12-2-2018,12-17-2018,2,345176,25.35,0,1
10261446,211203280,12-2-2018,12-17-2018,2,345173,20,0,1
10261447,211203440,12-2-2018,12-17-2018,2,345180,20,1,1
10261448,211203410,12-2-2018,12-17-2018,2,345178,33.4,0,1
10261449,211203380,12-2-2018,12-17-2018,2,345177,20,0,1
10261450,211204300,12-2-2018,12-17-2018,2,345227,20,0,1
10261451,211207908,12-2-2018,12-17-2018,2,345594,28.05,0,1
10261452,211203500,12-2-2018,12-17-2018,2,345181,28.05,1,1
10261453,214203430,12-2-2018,12-17-2018,2,345614,20,1,1
10261454,211203520,12-2-2018,12-17-2018,2,345182,20,0,1
10261455,211203570,12-2-2018,12-17-2018,2,345186,20,1,1
10261456,211203550,12-2-2018,12-17-2018,2,345184,20,0,1
10261457,211203560,12-2-2018,12-17-2018,2,345185,20,0,1
10261458,211207170,12-2-2018,12-17-2018,2,345390,20,0,1
10261459,211207763,12-2-2018,12-17-2018,2,345475,28.05,1,1
10261460,211200351,12-2-2018,12-17-2018,2,345035,20,1,1
10261461,211207765,12-2-2018,12-17-2018,2,345477,20,1,1
10261462,211203580,12-2-2018,12-17-2018,2,345187,20,0,1
10261463,211203600,12-2-2018,12-17-2018,2,345188,36.05,0,1
10261464,211207900,12-2-2018,12-17-2018,2,345586,20,1,1
10261465,211203650,12-2-2018,12-17-2018,2,345192,38.75,1,1
10261466,211203640,12-2-2018,12-17-2018,2,345191,20,0,1
10261467,211203610,12-2-2018,12-17-2018,2,345189,20,1,1
10261468,211203630,12-2-2018,12-17-2018,2,345190,19,1,1
10261469,211207770,12-2-2018,12-17-2018,2,345481,20,1,1
10261470,211207914,12-2-2018,12-17-2018,2,345600,20,1,1
10261471,211203720,12-2-2018,12-17-2018,2,345625,20,0,1
10261472,211207724,12-2-2018,12-17-2018,2,345447,20,0,1
10261473,211203680,12-2-2018,12-17-2018,2,345193,20,1,1
10261474,211203700,12-2-2018,12-17-2018,2,345194,28.05,1,1
10261475,211203710,12-2-2018,12-17-2018,2,345196,20,0,1
10261476,211203790,12-2-2018,12-17-2018,2,345198,30.7,0,1
10261477,211207878,12-2-2018,12-17-2018,2,345568,20,1,1
10261478,211203820,12-2-2018,12-17-2018,2,345199,30.7,1,1
10261479,211203840,12-2-2018,12-17-2018,2,345201,28.05,1,1
10261480,211203830,12-2-2018,12-17-2018,2,345200,20,0,1
10261481,211207907,12-2-2018,12-17-2018,2,345593,22.7,1,1
10261482,211203860,12-2-2018,12-17-2018,2,345202,25.35,1,1
10261483,211205690,12-2-2018,12-17-2018,2,345303,22.7,1,1
10261484,211207470,12-2-2018,12-17-2018,2,345410,20,1,1
10261485,211203900,12-2-2018,12-17-2018,2,345203,20,0,1
10261486,211203950,12-2-2018,12-17-2018,2,345205,36.8,1,1
10261487,211207773,12-2-2018,12-17-2018,2,345484,20,0,1
10261488,211203970,12-2-2018,12-17-2018,2,345206,20,1,1
10261489,211207260,12-2-2018,12-17-2018,2,345395,20,1,1
10261490,211207420,12-2-2018,12-17-2018,2,345407,20,1,1
10261491,211203910,12-2-2018,12-17-2018,2,345204,41.4,0,1
10261492,211207904,12-2-2018,12-17-2018,2,345590,20,1,1
10261493,211207030,12-2-2018,12-17-2018,2,345380,20,1,1
10261494,211207130,12-2-2018,12-17-2018,2,345387,38.75,0,1
10261495,211207732,12-2-2018,12-17-2018,2,345452,63.65,1,1
10261496,211204020,12-2-2018,12-17-2018,2,345209,41.4,0,1
10261497,211204180,12-2-2018,12-17-2018,2,345220,25.35,1,1
10261498,211204050,12-2-2018,12-17-2018,2,345210,36.05,1,1
10261499,211207754,12-2-2018,12-17-2018,2,345467,36.05,1,1
10261500,211206810,12-2-2018,12-17-2018,2,345366,44.1,0,1
10261501,211203990,12-2-2018,12-17-2018,2,345208,20,0,1
10261502,2112040600,12-2-2018,12-17-2018,2,345622,20,1,1
10261503,211204270,12-2-2018,12-17-2018,2,345226,20,1,1
10261504,211204190,12-2-2018,12-17-2018,2,345221,20,1,1
10261505,211207757,12-2-2018,12-17-2018,2,345470,41.4,0,1
10261506,211204110,12-2-2018,12-17-2018,2,345212,20,0,1
10261507,211207783,12-2-2018,12-17-2018,2,345490,60.25,1,1
10261508,211204140,12-2-2018,12-17-2018,2,345215,28.05,1,1
10261509,211204100,12-2-2018,12-17-2018,2,345211,28.05,1,1
10261510,211204120,12-2-2018,12-17-2018,2,345213,30.7,0,1
10261511,211204171,12-2-2018,12-17-2018,2,345219,53.5,0,1
10261512,211204130,12-2-2018,12-17-2018,2,345214,25.35,1,1
10261513,211204210,12-2-2018,12-17-2018,2,345223,50.15,1,1
10261514,211207837,12-2-2018,12-17-2018,2,345537,33.4,1,1
10261515,211207895,12-2-2018,12-17-2018,2,345583,20,0,1
10261516,211207725,12-2-2018,12-17-2018,2,345448,20,1,1
10261517,211207787,12-2-2018,12-17-2018,2,345493,20,0,1
10261518,211204372,12-2-2018,12-17-2018,2,345229,20,1,1
10261519,211203540,12-2-2018,12-17-2018,2,345183,50.15,1,1
10261520,211204570,12-2-2018,12-17-2018,2,345244,28.05,0,1
10261521,211204430,12-2-2018,12-17-2018,2,345232,28.05,1,1
10261522,211207745,12-2-2018,12-17-2018,2,345461,20,0,1
10261523,211207892,12-2-2018,12-17-2018,2,345580,20,1,1
10261524,211204371,12-2-2018,12-17-2018,2,345228,20,1,1
10261525,211207681,12-2-2018,12-17-2018,2,345423,56.9,1,1
10261526,211207250,12-2-2018,12-17-2018,2,345394,25.35,1,1
10261527,211204376,12-2-2018,12-17-2018,2,345230,20,1,1
10261528,211204461,12-2-2018,12-17-2018,2,345236,44.1,1,1
10261529,211207884,12-2-2018,12-17-2018,2,345573,38.75,1,1
10261530,211204490,12-2-2018,12-17-2018,2,345237,38.75,0,1
10261531,211207670,12-2-2018,12-17-2018,2,345421,20,1,1
10261532,211207817,12-2-2018,12-17-2018,2,345520,20,1,1
10261533,211207911,12-2-2018,12-17-2018,2,345597,20,1,1
10261534,211207715,12-2-2018,12-17-2018,2,345438,20,1,1
10261535,211204440,12-2-2018,12-17-2018,2,345233,77.15,0,1
10261536,211204450,12-2-2018,12-17-2018,2,345234,20,0,1
10261537,211204460,12-2-2018,12-17-2018,2,345235,101,1,1
10261538,211204520,12-2-2018,12-17-2018,2,345239,22.7,0,1
10261539,211206540,12-2-2018,12-17-2018,2,345343,20,1,1
10261540,211207710,12-2-2018,12-17-2018,2,345433,20,1,1
10261541,211207390,12-2-2018,12-17-2018,2,345404,46.75,1,1
10261542,211207784,12-2-2018,12-17-2018,2,345491,30.7,1,1
10261543,211204564,12-2-2018,12-17-2018,2,345243,38.75,1,1
10261544,211204560,12-2-2018,12-17-2018,2,345241,20,1,1
10261545,211204580,12-2-2018,12-17-2018,2,345246,38.75,1,1
10261546,211204550,12-2-2018,12-17-2018,2,345240,30.7,1,1
10261547,211204380,12-2-2018,12-17-2018,2,345231,50.15,1,1
10261548,211207722,12-2-2018,12-17-2018,2,345445,33.4,1,1
10261549,211204514,12-2-2018,12-17-2018,2,345238,25.35,0,1
10261550,211207919,12-2-2018,12-17-2018,2,345605,20,1,1
10261551,211204200,12-2-2018,12-17-2018,2,345222,20,0,1
10261552,211207610,12-2-2018,12-17-2018,2,345418,20,1,1
10261553,211207856,12-2-2018,12-17-2018,2,345551,25.35,1,1
10261554,211207430,12-2-2018,12-17-2018,2,345408,28.05,0,1
10261555,211207760,12-2-2018,12-17-2018,2,345473,22.7,1,1
10261556,211204561,12-2-2018,12-17-2018,2,345242,20,1,1
10261557,211204601,12-2-2018,12-17-2018,2,345249,28.05,0,1
10261558,211201572,12-2-2018,12-17-2018,2,345087,25.35,1,1
10261559,211204600,12-2-2018,12-17-2018,2,345248,36.05,0,1
10261560,211200453,12-2-2018,12-17-2018,2,345042,44.1,1,1
10261561,211204170,12-2-2018,12-17-2018,2,345218,36.05,1,1
10261562,211204590,12-2-2018,12-17-2018,2,345247,30.7,1,1
10261563,211207840,12-2-2018,12-17-2018,2,345539,109.2,0,1
10261564,211207909,12-2-2018,12-17-2018,2,345595,20,1,1
10261565,211207905,12-2-2018,12-17-2018,2,345591,725.6,0,1
10261566,211207917,12-2-2018,12-17-2018,2,345603,20,0,1
10261567,211204571,12-2-2018,12-17-2018,2,345245,20,1,1
10261568,211200573,12-2-2018,12-17-2018,2,345050,20,0,1
10261569,211207380,12-2-2018,12-17-2018,2,345403,20,1,1
10261570,211207885,12-2-2018,12-17-2018,2,345574,20,1,1
10261571,211207901,12-2-2018,12-17-2018,2,345587,20,0,1
10261572,211204602,12-2-2018,12-17-2018,2,345250,30.7,0,1
10261573,211207921,12-2-2018,12-17-2018,2,345607,90.35,1,1
10261574,211207726,12-2-2018,12-17-2018,2,345449,56.9,1,1
10261575,211207823,12-2-2018,12-17-2018,2,345526,22.7,1,1
10261576,211207802,12-2-2018,12-17-2018,2,345626,20,0,1
10261577,211207850,12-2-2018,12-17-2018,2,345546,20,1,1
10261578,211207806,12-2-2018,12-17-2018,2,345509,20,1,1
10261579,211201810,12-2-2018,12-17-2018,2,345096,20,1,1
10261580,211207820,12-2-2018,12-17-2018,2,345523,20,0,1
10261581,211207744,12-2-2018,12-17-2018,2,345460,36.05,1,1
10261582,211207580,12-2-2018,12-17-2018,2,345416,28.05,1,1
10261583,211207801,12-2-2018,12-17-2018,2,345505,20,1,1
10261584,211207812,12-2-2018,12-17-2018,2,345515,25.35,0,1
10261585,211207818,12-2-2018,12-17-2018,2,345521,28.05,1,1
10261586,211203980,12-2-2018,12-17-2018,2,345207,30.7,0,1
10261587,211207910,12-2-2018,12-17-2018,2,345596,20,1,1
10261588,211207813,12-2-2018,12-17-2018,2,345516,25.35,1,1
10261589,211207902,12-2-2018,12-17-2018,2,345588,22.7,1,1
10261590,211204250,12-2-2018,12-17-2018,2,345224,30.7,1,1
10261591,211207180,12-2-2018,12-17-2018,2,345391,36.05,1,1
10261592,211207915,12-2-2018,12-17-2018,2,345601,28.05,0,1
10261593,211202510,12-2-2018,12-17-2018,2,345134,36.05,1,1
10261594,211207410,12-2-2018,12-17-2018,2,345406,20,1,1
10261595,211207839,12-2-2018,12-17-2018,2,345538,20,1,1
10261596,211203420,12-2-2018,12-17-2018,2,345179,73.75,1,1
10261597,211204260,12-2-2018,12-17-2018,2,345225,20,1,1
10261598,211207707,12-2-2018,12-17-2018,2,345430,36.85,1,1
10261599,211207711,12-2-2018,12-17-2018,2,345434,20,1,1
10261600,211207897,12-2-2018,12-17-2018,2,345584,20,0,1
10261601,211207815,12-2-2018,12-17-2018,2,345518,20,1,1
10261602,211207807,12-2-2018,12-17-2018,2,345510,20,1,1
10261603,211207851,12-2-2018,12-17-2018,2,345547,36.05,1,1
10261604,211207875,12-2-2018,12-17-2018,2,345565,20,0,1
10261605,211207882,12-2-2018,12-17-2018,2,345571,20,1,1
10261606,211207150,12-2-2018,12-17-2018,2,345388,20,1,1
10261607,211204150,12-2-2018,12-17-2018,2,345216,20,1,1
10261608,211207912,12-2-2018,12-17-2018,2,345598,22.7,1,1
10261609,211207898,12-2-2018,12-17-2018,2,345585,20,1,1
10261610,211207803,12-2-2018,12-17-2018,2,345506,20,1,1
10261611,211204160,12-2-2018,12-17-2018,2,345217,20,1,1
10261612,211207857,12-2-2018,12-17-2018,2,345552,20,0,1
10261613,211207799,12-2-2018,12-17-2018,2,345503,70.4,1,1
10261614,211207844,12-2-2018,12-17-2018,2,345541,22.7,1,1
10261615,211207893,12-2-2018,12-17-2018,2,345581,20,0,1
10261616,211207903,12-2-2018,12-17-2018,2,345589,1171,0,1
10261617,211207886,12-2-2018,12-17-2018,2,345575,30.7,1,1
10261618,211207717,12-2-2018,12-17-2018,2,345440,36.05,1,1
10261619,211207819,12-2-2018,12-17-2018,2,345522,20,0,1
10261620,211207320,12-2-2018,12-17-2018,2,345400,22.7,0,1
10261621,211207858,12-2-2018,12-17-2018,2,345553,22.7,1,1
10261622,211207790,12-2-2018,12-17-2018,2,345496,20,1,1
10261623,211207876,12-2-2018,12-17-2018,2,345566,50.15,1,1
10261624,211207805,12-2-2018,12-17-2018,2,345508,38.75,0,1
10261625,211207774,12-2-2018,12-17-2018,2,345485,20,0,1
10261626,211207804,12-2-2018,12-17-2018,2,345507,25.35,0,1
10261627,211207852,12-2-2018,12-17-2018,2,345548,20,1,1
10261628,211207786,12-2-2018,12-17-2018,2,345492,36.05,1,1
10261629,211203750,12-2-2018,12-17-2018,2,345197,20,1,1
10261630,211207800,12-2-2018,12-17-2018,2,345504,28.05,0,1
10261631,211207877,12-2-2018,12-17-2018,2,345567,30.7,0,1
10261632,211207708,12-2-2018,12-17-2018,2,345431,20,1,1
10261633,211207887,12-2-2018,12-17-2018,2,345576,28.05,1,1
10261634,211207888,12-2-2018,12-17-2018,2,345577,20,1,1
10261635,211207845,12-2-2018,12-17-2018,2,345542,20,1,1
10261636,211207825,12-2-2018,12-17-2018,2,345527,53.5,1,1
10261637,211207880,12-2-2018,12-17-2018,2,345569,28.05,0,1
10261638,211207853,12-2-2018,12-17-2018,2,345549,20,1,1
10261639,211207826,12-2-2018,12-17-2018,2,345528,33.4,1,1
10261640,211207814,12-2-2018,12-17-2018,2,345517,60.25,1,1
10261641,211207827,12-2-2018,12-17-2018,2,345529,158.65,0,1
10261642,211204650,12-2-2018,12-17-2018,2,345251,56.9,0,1
10261643,211207742,12-2-2018,12-17-2018,2,345458,40,0,1
10261644,211204700,12-2-2018,12-17-2018,2,345252,30.7,1,1
10261645,211207890,12-2-2018,12-17-2018,2,345578,30,1,1
10261646,211204751,12-2-2018,12-17-2018,2,345256,20,0,1
10261647,211207925,12-2-2018,12-17-2018,2,345628,30,0,1
10261648,211204730,12-2-2018,12-17-2018,2,345253,50.15,0,1
10261649,211204740,12-2-2018,12-17-2018,2,345254,41.4,0,1
10261650,211204750,12-2-2018,12-17-2018,2,345255,25.35,0,1
10261651,211207789,12-2-2018,12-17-2018,2,345495,56.9,1,1
10261652,211207794,12-2-2018,12-17-2018,2,345499,363.65,0,1
10261653,215204760,12-2-2018,12-17-2018,2,345617,1430.85,0,1
10261654,214204770,12-2-2018,12-17-2018,2,345615,80.5,1,1
10261655,211207714,12-2-2018,12-17-2018,2,345437,25.35,1,1
10261656,211207828,12-2-2018,12-17-2018,2,345530,20,1,1
10261657,211204780,12-2-2018,12-17-2018,2,345257,25.35,1,1
10261658,211204790,12-2-2018,12-17-2018,2,345258,22.7,0,1
10261659,211204840,12-2-2018,12-17-2018,2,345259,33.4,0,1
10261660,211204850,12-2-2018,12-17-2018,2,345629,20,1,1
10261661,211204860,12-2-2018,12-17-2018,2,345260,20,0,1
10261662,211204861,12-2-2018,12-17-2018,2,345261,28.05,1,1
10261663,211204880,12-2-2018,12-17-2018,2,345264,36.05,1,1
10261664,211204870,12-2-2018,12-17-2018,2,345262,20,1,1
10261665,211202760,12-2-2018,12-17-2018,2,345146,44.1,1,1
10261666,211204871,12-2-2018,12-17-2018,2,345263,20,0,1
10261667,211204920,12-2-2018,12-17-2018,2,345265,20,1,1
10261668,411206010,12-2-2018,12-17-2018,2,345620,20,0,1
10261669,211205070,12-2-2018,12-17-2018,2,345269,46.75,0,1
10261670,211207280,12-2-2018,12-17-2018,2,345397,28.05,0,1
10261671,211207883,12-2-2018,12-17-2018,2,345572,25.35,1,1
10261672,211204970,12-2-2018,12-17-2018,2,345267,46.75,0,1
10261673,211205080,12-2-2018,12-17-2018,2,345270,20,0,1
10261674,211205040,12-2-2018,12-17-2018,2,345268,22.7,0,1
10261675,211205090,12-2-2018,12-17-2018,2,345271,41.4,0,1
10261676,211204950,12-2-2018,12-17-2018,2,345266,46.75,1,1
10261677,211205100,12-2-2018,12-17-2018,2,345272,63.65,1,1
10261678,211205110,12-2-2018,12-17-2018,2,345273,63.65,0,1
10261679,211205120,12-2-2018,12-17-2018,2,345274,38.75,0,1
10261680,211205170,12-2-2018,12-17-2018,2,345275,44.1,0,1
10261681,211205180,12-2-2018,12-17-2018,2,345276,60.25,0,1
10261682,211205220,12-2-2018,12-17-2018,2,345277,25.35,1,1
10261683,211205230,12-2-2018,12-17-2018,2,345278,19,1,1
10261684,211205270,12-2-2018,12-17-2018,2,345279,25.35,1,1
10261685,211205290,12-2-2018,12-17-2018,2,345280,63.65,1,1
10261686,211207782,12-2-2018,12-17-2018,2,345489,44.1,0,1
10261687,211205310,12-2-2018,12-17-2018,2,345282,19,1,1
